T 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
3.10194 0.834058 0.790316 0.740569 0.68539 0.630696 0.573178 0.509512 0.440075 0.365404 0.286203 0.203776 0.119175 0.0320995 0.0582773 0.144869 0.228556 0.310414 0.388351 0.461533 0.529303 
3.12695 0.83529 0.791623 0.741922 0.686758 0.632058 0.574504 0.510763 0.441211 0.366388 0.287 0.204357 0.11952 0.0321932 0.0584472 0.145287 0.229203 0.31127 0.389385 0.462708 0.53058 
3.15197 0.836521 0.792929 0.743276 0.688128 0.633422 0.575833 0.512017 0.442351 0.367375 0.287799 0.204941 0.119867 0.0322873 0.0586177 0.145707 0.229853 0.312129 0.390421 0.463886 0.53186 
3.17699 0.83775 0.794235 0.744629 0.689499 0.634788 0.577164 0.513274 0.443494 0.368365 0.288601 0.205526 0.120215 0.0323817 0.0587889 0.146128 0.230505 0.312991 0.391461 0.465066 0.533143 
3.202 0.838977 0.795539 0.745983 0.69087 0.636156 0.578497 0.514533 0.44464 0.369358 0.289406 0.206113 0.120564 0.0324764 0.0589607 0.146551 0.23116 0.313855 0.392504 0.46625 0.534429 
3.22702 0.840202 0.796843 0.747337 0.692243 0.637525 0.579833 0.515796 0.445788 0.370354 0.290213 0.206703 0.120914 0.0325715 0.0591331 0.146975 0.231816 0.314722 0.393549 0.467437 0.535717 
3.25203 0.841426 0.798145 0.748691 0.693617 0.638896 0.581171 0.517061 0.44694 0.371353 0.291023 0.207294 0.121266 0.032667 0.0593061 0.147401 0.232475 0.315592 0.394598 0.468627 0.537009 
3.27705 0.842648 0.799447 0.750045 0.694991 0.640269 0.582512 0.51833 0.448095 0.372354 0.291835 0.207888 0.121619 0.0327627 0.0594798 0.147828 0.233136 0.316465 0.39565 0.46982 0.538303 
3.30206 0.843867 0.800748 0.751399 0.696367 0.641644 0.583855 0.519601 0.449253 0.373359 0.29265 0.208483 0.121973 0.0328589 0.0596541 0.148257 0.2338 0.31734 0.396704 0.471016 0.539599 
3.32708 0.845085 0.802048 0.752753 0.697744 0.64302 0.5852 0.520875 0.450414 0.374367 0.293468 0.209081 0.122329 0.0329554 0.059829 0.148687 0.234465 0.318219 0.397762 0.472216 0.540899 
3.3521 0.846301 0.803347 0.754107 0.699121 0.644398 0.586548 0.522151 0.451578 0.375378 0.294288 0.20968 0.122685 0.0330522 0.0600045 0.149119 0.235133 0.3191 0.398823 0.473418 0.542201 
3.37711 0.847515 0.804645 0.755461 0.700499 0.645778 0.587898 0.523431 0.452745 0.376392 0.295111 0.210282 0.123043 0.0331494 0.0601807 0.149552 0.235803 0.319983 0.399886 0.474623 0.543506 
3.40213 0.848727 0.805942 0.756815 0.701878 0.647159 0.589251 0.524713 0.453915 0.377408 0.295936 0.210886 0.123403 0.0332469 0.0603576 0.149987 0.236475 0.32087 0.400953 0.475831 0.544814 
3.42714 0.849936 0.807238 0.758169 0.703258 0.648542 0.590605 0.525998 0.455089 0.378428 0.296765 0.211491 0.123763 0.0333448 0.060535 0.150423 0.23715 0.321759 0.402023 0.477042 0.546124 
3.45216 0.851144 0.808532 0.759522 0.704639 0.649927 0.591962 0.527286 0.456265 0.379451 0.297596 0.212099 0.124125 0.033443 0.0607131 0.150861 0.237827 0.322651 0.403096 0.478256 0.547437 
3.47717 0.852349 0.809825 0.760875 0.70602 0.651313 0.593322 0.528577 0.457444 0.380476 0.298429 0.212709 0.124488 0.0335416 0.0608919 0.151301 0.238506 0.323546 0.404172 0.479473 0.548752 
3.50219 0.853552 0.811118 0.762228 0.707402 0.652701 0.594683 0.529871 0.458626 0.381505 0.299265 0.213321 0.124852 0.0336406 0.0610712 0.151742 0.239187 0.324444 0.405251 0.480693 0.550071 
3.5272 0.854753 0.812408 0.763581 0.708785 0.65409 0.596047 0.531167 0.459811 0.382537 0.300104 0.213935 0.125218 0.0337399 0.0612513 0.152184 0.239871 0.325344 0.406333 0.481916 0.551391 
3.55222 0.855952 0.813698 0.764934 0.710168 0.655481 0.597413 0.532466 0.461 0.383571 0.300946 0.214551 0.125585 0.0338395 0.0614319 0.152628 0.240557 0.326248 0.407418 0.483142 0.552715 
3.57724 0.857148 0.814986 0.766286 0.711552 0.656873 0.598782 0.533768 0.462191 0.384609 0.30179 0.21517 0.125953 0.0339396 0.0616133 0.153074 0.241245 0.327154 0.408506 0.48437 0.554041 
3.60225 0.858342 0.816273 0.767637 0.712937 0.658267 0.600152 0.535072 0.463385 0.38565 0.302637 0.21579 0.126323 0.0340399 0.0617952 0.153521 0.241936 0.328063 0.409597 0.485602 0.55537 
3.62727 0.859533 0.817558 0.768989 0.714322 0.659662 0.601525 0.536379 0.464583 0.386693 0.303487 0.216413 0.126694 0.0341407 0.0619778 0.15397 0.242629 0.328974 0.410691 0.486837 0.556701 
3.65228 0.860722 0.818842 0.770339 0.715707 0.661059 0.6029 0.537689 0.465783 0.38774 0.304339 0.217037 0.127066 0.0342418 0.0621611 0.15442 0.243324 0.329889 0.411788 0.488075 0.558035 
3.6773 0.861908 0.820124 0.77169 0.717094 0.662457 0.604277 0.539002 0.466986 0.38879 0.305194 0.217664 0.127439 0.0343433 0.062345 0.154872 0.244021 0.330806 0.412888 0.489315 0.559371 
3.70231 0.863092 0.821405 0.77304 0.71848 0.663856 0.605656 0.540317 0.468192 0.389842 0.306051 0.218292 0.127814 0.0344451 0.0625296 0.155325 0.244721 0.331726 0.413991 0.490559 0.56071 
3.72733 0.864273 0.822684 0.774389 0.719867 0.665257 0.607037 0.541635 0.469402 0.390898 0.306912 0.218923 0.12819 0.0345473 0.0627149 0.15578 0.245423 0.332649 0.415098 0.491806 0.562052 
3.75235 0.865451 0.823961 0.775737 0.721255 0.666659 0.608421 0.542956 0.470614 0.391957 0.307775 0.219556 0.128567 0.0346498 0.0629008 0.156237 0.246127 0.333575 0.416207 0.493055 0.563396 
3.77736 0.866627 0.825237 0.777086 0.722643 0.668062 0.609806 0.544279 0.471829 0.393018 0.308641 0.220191 0.128946 0.0347528 0.0630873 0.156695 0.246834 0.334503 0.417319 0.494307 0.564742 
3.80238 0.8678 0.826511 0.778433 0.724031 0.669467 0.611194 0.545606 0.473047 0.394083 0.309509 0.220829 0.129326 0.0348561 0.0632746 0.157155 0.247543 0.335435 0.418434 0.495563 0.566091 
3.82739 0.86897 0.827784 0.77978 0.725419 0.670872 0.612583 0.546934 0.474269 0.39515 0.31038 0.221468 0.129708 0.0349597 0.0634625 0.157616 0.248255 0.336369 0.419553 0.496821 0.567443 
3.85241 0.870138 0.829054 0.781125 0.726808 0.672279 0.613975 0.548266 0.475493 0.396221 0.311254 0.22211 0.13009 0.0350638 0.063651 0.158079 0.248968 0.337306 0.420674 0.498082 0.568797 
3.87742 0.871303 0.830323 0.782471 0.728197 0.673688 0.615368 0.5496 0.47672 0.397295 0.312131 0.222753 0.130474 0.0351682 0.0638403 0.158544 0.249684 0.338246 0.421798 0.499346 0.570154 
3.90244 0.872464 0.83159 0.783815 0.729586 0.675097 0.616764 0.550936 0.47795 0.398371 0.31301 0.223399 0.13086 0.0352729 0.0640302 0.15901 0.250403 0.339189 0.422926 0.500613 0.571513 
3.92745 0.873623 0.832855 0.785159 0.730976 0.676508 0.618162 0.552275 0.479183 0.399451 0.313892 0.224047 0.131247 0.0353781 0.0642207 0.159478 0.251123 0.340134 0.424056 0.501883 0.572874 
3.95247 0.874779 0.834118 0.786501 0.732365 0.67792 0.619561 0.553617 0.480419 0.400534 0.314777 0.224697 0.131635 0.0354836 0.064412 0.159947 0.251847 0.341083 0.425189 0.503155 0.574238 
3.97749 0.875932 0.835379 0.787843 0.733755 0.679332 0.620963 0.554961 0.481658 0.401619 0.315664 0.22535 0.132024 0.0355895 0.0646039 0.160418 0.252572 0.342034 0.426326 0.504431 0.575604 
4.0025 0.877082 0.836638 0.789184 0.735145 0.680746 0.622366 0.556308 0.4829 0.402708 0.316555 0.226004 0.132415 0.0356958 0.0647965 0.160891 0.2533 0.342988 0.427465 0.505709 0.576973 
4.02752 0.878228 0.837895 0.790523 0.736535 0.682161 0.623772 0.557658 0.484145 0.4038 0.317448 0.226661 0.132807 0.0358024 0.0649898 0.161365 0.25403 0.343945 0.428608 0.506991 0.578344 
4.05253 0.879372 0.83915 0.791862 0.737925 0.683577 0.625179 0.55901 0.485393 0.404894 0.318343 0.22732 0.133201 0.0359094 0.0651838 0.161841 0.254763 0.344905 0.429753 0.508275 0.579717 
4.07755 0.880512 0.840403 0.7932 0.739315 0.684994 0.626588 0.560364 0.486644 0.405992 0.319242 0.22798 0.133595 0.0360168 0.0653784 0.162318 0.255497 0.345868 0.430902 0.509562 0.581093 
4.10256 0.88165 0.841653 0.794536 0.740705 0.686412 0.627999 0.561722 0.487897 0.407093 0.320143 0.228644 0.133992 0.0361246 0.0655738 0.162798 0.256235 0.346833 0.432054 0.510852 0.582471 
4.12758 0.882784 0.842902 0.795872 0.742095 0.687831 0.629412 0.563081 0.489154 0.408196 0.321047 0.229309 0.134389 0.0362328 0.0657698 0.163278 0.256975 0.347802 0.433208 0.512144 0.583852 
4.1526 0.883914 0.844148 0.797206 0.743485 0.689251 0.630827 0.564443 0.490413 0.409303 0.321954 0.229977 0.134788 0.0363413 0.0659665 0.163761 0.257717 0.348773 0.434366 0.51344 0.585235 
4.17761 0.885042 0.845391 0.798539 0.744874 0.690672 0.632243 0.565808 0.491676 0.410413 0.322864 0.230646 0.135189 0.0364503 0.0661639 0.164245 0.258461 0.349747 0.435526 0.514738 0.58662 
4.20263 0.886166 0.846633 0.799871 0.746264 0.692094 0.633661 0.567175 0.492941 0.411525 0.323776 0.231318 0.13559 0.0365596 0.066362 0.164731 0.259208 0.350724 0.43669 0.516039 0.588007 
4.22764 0.887286 0.847872 0.801202 0.747653 0.693516 0.635081 0.568545 0.494209 0.412641 0.324691 0.231992 0.135994 0.0366693 0.0665608 0.165218 0.259957 0.351704 0.437857 0.517343 0.589397 
4.25266 0.888403 0.849109 0.802531 0.749042 0.69494 0.636503 0.569917 0.49548 0.41376 0.325609 0.232669 0.136398 0.0367794 0.0667603 0.165707 0.260709 0.352687 0.439026 0.51865 0.590789 
4.27767 0.889517 0.850343 0.803859 0.750431 0.696364 0.637926 0.571291 0.496754 0.414882 0.326529 0.233347 0.136804 0.0368898 0.0669605 0.166198 0.261463 0.353673 0.440199 0.519959 0.592183 
4.30269 0.890627 0.851575 0.805185 0.75182 0.697789 0.639352 0.572668 0.498031 0.416006 0.327453 0.234028 0.137211 0.0370007 0.0671614 0.16669 0.26222 0.354662 0.441375 0.521271 0.59358 
4.3277 0.891734 0.852804 0.80651 0.753208 0.699214 0.640778 0.574047 0.499311 0.417134 0.328379 0.234711 0.13762 0.037112 0.067363 0.167184 0.262979 0.355653 0.442553 0.522586 0.594978 
4.35272 0.892836 0.85403 0.807834 0.754596 0.700641 0.642207 0.575429 0.500594 0.418265 0.329308 0.235397 0.13803 0.0372236 0.0675654 0.16768 0.26374 0.356647 0.443735 0.523904 0.596379 
4.37774 0.893936 0.855254 0.809156 0.755984 0.702068 0.643637 0.576813 0.501879 0.419399 0.33024 0.236084 0.138442 0.0373356 0.0677684 0.168177 0.264504 0.357645 0.44492 0.525225 0.597782 
4.40275 0.895031 0.856476 0.810477 0.757371 0.703495 0.645069 0.5782 0.503168 0.420536 0.331174 0.236774 0.138855 0.0374481 0.0679721 0.168676 0.26527 0.358645 0.446107 0.526548 0.599188 
4.42777 0.896123 0.857694 0.811796 0.758757 0.704924 0.646502 0.579588 0.504459 0.421675 0.332112 0.237466 0.139269 0.0375609 0.0681765 0.169177 0.266039 0.359648 0.447298 0.527874 0.600595 
4.45278 0.897211 0.85891 0.813113 0.760144 0.706352 0.647937 0.58098 0.505753 0.422818 0.333052 0.23816 0.139685 0.0376741 0.0683817 0.16968 0.26681 0.360654 0.448492 0.529203 0.602005 
4.4778 0.898295 0.860123 0.814429 0.761529 0.707782 0.649373 0.582373 0.50705 0.423964 0.333995 0.238857 0.140102 0.0377877 0.0685876 0.170184 0.267584 0.361663 0.449689 0.530535 0.603417 
4.50281 0.899376 0.861334 0.815743 0.762914 0.709212 0.650811 0.583769 0.50835 0.425113 0.334941 0.239556 0.140521 0.0379018 0.0687942 0.17069 0.26836 0.362675 0.450888 0.531869 0.60483 
4.52783 0.900452 0.862541 0.817055 0.764299 0.710643 0.652251 0.585167 0.509653 0.426265 0.335889 0.240257 0.140941 0.0380162 0.0690015 0.171197 0.269138 0.363689 0.452091 0.533206 0.606246 
4.55285 0.901525 0.863746 0.818366 0.765683 0.712074 0.653692 0.586568 0.510958 0.42742 0.336841 0.24096 0.141362 0.038131 0.0692095 0.171707 0.269919 0.364707 0.453297 0.534545 0.607664 
4.57786 0.902593 0.864947 0.819674 0.767066 0.713505 0.655134 0.58797 0.512266 0.428578 0.337795 0.241666 0.141785 0.0382462 0.0694182 0.172218 0.270703 0.365728 0.454505 0.535888 0.609084 
4.60288 0.903658 0.866146 0.820981 0.768449 0.714937 0.656578 0.589375 0.513577 0.429739 0.338752 0.242373 0.14221 0.0383618 0.0696277 0.17273 0.271489 0.366751 0.455717 0.537233 0.610507 
4.62789 0.904719 0.867342 0.822286 0.769831 0.716369 0.658024 0.590783 0.514891 0.430902 0.339712 0.243084 0.142635 0.0384778 0.0698379 0.173245 0.272277 0.367777 0.456932 0.538581 0.611931 
4.65291 0.905775 0.868534 0.823589 0.771212 0.717802 0.659471 0.592192 0.516208 0.432069 0.340675 0.243796 0.143063 0.0385943 0.0700489 0.173761 0.273068 0.368807 0.458149 0.539931 0.613357 
4.67792 0.906827 0.869724 0.82489 0.772592 0.719235 0.660919 0.593604 0.517527 0.433239 0.34164 0.244511 0.143491 0.0387111 0.0702605 0.174279 0.273862 0.369839 0.45937 0.541284 0.614785 
4.70294 0.907876 0.87091 0.826189 0.773972 0.720669 0.662368 0.595018 0.51885 0.434412 0.342608 0.245228 0.143922 0.0388283 0.070473 0.174799 0.274658 0.370874 0.460594 0.54264 0.616215 
4.72795 0.90892 0.872093 0.827487 0.775351 0.722102 0.663819 0.596434 0.520175 0.435588 0.34358 0.245947 0.144353 0.038946 0.0706861 0.17532 0.275456 0.371912 0.46182 0.543998 0.617647 
4.75297 0.909959 0.873273 0.828782 0.776728 0.723536 0.665271 0.597853 0.521503 0.436767 0.344554 0.246669 0.144786 0.039064 0.0709 0.175843 0.276257 0.372953 0.46305 0.545359 0.619082 
4.77799 0.910995 0.87445 0.830074 0.778105 0.724971 0.666725 0.599273 0.522833 0.437949 0.345531 0.247393 0.145221 0.0391825 0.0711146 0.176368 0.27706 0.373997 0.464282 0.546723 0.620518 
4.803 0.912026 0.875624 0.831365 0.779481 0.726405 0.668179 0.600696 0.524167 0.439134 0.346511 0.248119 0.145657 0.0393014 0.07133 0.176895 0.277866 0.375044 0.465518 0.548089 0.621956 
4.82802 0.913053 0.876794 0.832654 0.780856 0.727839 0.669635 0.602121 0.525503 0.440322 0.347493 0.248848 0.146095 0.0394207 0.0715461 0.177423 0.278675 0.376094 0.466756 0.549458 0.623395 
4.85303 0.914075 0.877961 0.83394 0.78223 0.729274 0.671093 0.603548 0.526841 0.441513 0.348479 0.249579 0.146534 0.0395404 0.0717629 0.177953 0.279486 0.377147 0.467998 0.550829 0.624837 
4.87805 0.915093 0.879124 0.835224 0.783603 0.730709 0.672551 0.604977 0.528183 0.442707 0.349467 0.250312 0.146974 0.0396605 0.0719805 0.178485 0.280299 0.378203 0.469242 0.552203 0.626281 
4.90306 0.916107 0.880284 0.836506 0.784974 0.732144 0.674011 0.606408 0.529527 0.443904 0.350458 0.251048 0.147416 0.039781 0.0721989 0.179019 0.281115 0.379261 0.47049 0.55358 0.627726 
4.92808 0.917116 0.88144 0.837785 0.786345 0.733579 0.675471 0.607841 0.530874 0.445104 0.351452 0.251785 0.14786 0.039902 0.072418 0.179555 0.281934 0.380323 0.47174 0.554959 0.629173 
4.9531 0.91812 0.882593 0.839062 0.787714 0.735014 0.676933 0.609277 0.532224 0.446307 0.352449 0.252526 0.148305 0.0400234 0.0726379 0.180092 0.282755 0.381388 0.472993 0.55634 0.630622 
4.97811 0.91912 0.883743 0.840337 0.789083 0.736449 0.678396 0.610714 0.533577 0.447513 0.353449 0.253268 0.148751 0.0401452 0.0728585 0.180631 0.283578 0.382455 0.474249 0.557725 0.632073 
5.00313 0.920115 0.884888 0.841609 0.79045 0.737884 0.67986 0.612153 0.534932 0.448721 0.354452 0.254013 0.149199 0.0402674 0.0730799 0.181172 0.284405 0.383526 0.475509 0.559111 0.633526 
5.02814 0.921106 0.886031 0.842879 0.791815 0.739318 0.681325 0.613595 0.53629 0.449933 0.355457 0.254761 0.149649 0.04039 0.073302 0.181715 0.285233 0.384599 0.476771 0.560501 0.63498 
5.05316 0.922092 0.887169 0.844146 0.79318 0.740753 0.682792 0.615038 0.53765 0.451148 0.356466 0.255511 0.1501 0.0405131 0.0735249 0.182259 0.286065 0.385676 0.478036 0.561892 0.636436 
5.07817 0.923073 0.888304 0.845411 0.794543 0.742188 0.684259 0.616484 0.539013 0.452366 0.357477 0.256263 0.150552 0.0406366 0.0737486 0.182805 0.286899 0.386755 0.479304 0.563287 0.637894 
5.10319 0.924049 0.889435 0.846673 0.795904 0.743622 0.685727 0.617931 0.540379 0.453587 0.358492 0.257017 0.151006 0.0407605 0.0739731 0.183353 0.287735 0.387837 0.480575 0.564683 0.639354 
5.12821 0.925021 0.890562 0.847932 0.797264 0.745057 0.687196 0.61938 0.541748 0.454811 0.359509 0.257774 0.151462 0.0408849 0.0741983 0.183903 0.288574 0.388923 0.481849 0.566083 0.640815 
5.15322 0.925988 0.891685 0.849189 0.798623 0.746491 0.688666 0.620831 0.543119 0.456038 0.360529 0.258533 0.151919 0.0410096 0.0744243 0.184455 0.289416 0.390011 0.483125 0.567484 0.642278 
5.17824 0.926949 0.892805 0.850443 0.79998 0.747924 0.690137 0.622285 0.544492 0.457268 0.361552 0.259295 0.152377 0.0411348 0.0746511 0.185009 0.29026 0.391102 0.484405 0.568888 0.643742 
5.20325 0.927906 0.89392 0.851694 0.801336 0.749358 0.691609 0.62374 0.545869 0.4585 0.362578 0.260059 0.152838 0.0412605 0.0748786 0.185564 0.291107 0.392196 0.485688 0.570295 0.645209 
5.22827 0.928858 0.895032 0.852942 0.80269 0.750791 0.693082 0.625196 0.547248 0.459736 0.363606 0.260826 0.153299 0.0413866 0.0751069 0.186121 0.291956 0.393294 0.486973 0.571704 0.646676 
5.25328 0.929805 0.896139 0.854188 0.804043 0.752224 0.694555 0.626655 0.548629 0.460975 0.364638 0.261595 0.153763 0.0415131 0.0753361 0.18668 0.292808 0.394394 0.488262 0.573116 0.648146 
5.2783 0.930747 0.897243 0.85543 0.805394 0.753656 0.69603 0.628116 0.550014 0.462217 0.365673 0.262366 0.154227 0.04164 0.075566 0.187241 0.293663 0.395497 0.489553 0.574529 0.649616 
5.30331 0.931684 0.898342 0.85667 0.806743 0.755088 0.697505 0.629578 0.5514 0.463461 0.36671 0.26314 0.154694 0.0417674 0.0757966 0.187804 0.29452 0.396603 0.490847 0.575946 0.651089 
5.32833 0.932616 0.899438 0.857907 0.808091 0.75652 0.698981 0.631043 0.55279 0.464709 0.36775 0.263916 0.155162 0.0418952 0.0760281 0.188368 0.29538 0.397712 0.492144 0.577364 0.652563 
5.35335 0.933543 0.900529 0.85914 0.809436 0.757951 0.700457 0.632509 0.554182 0.46596 0.368794 0.264694 0.155631 0.0420235 0.0762604 0.188935 0.296242 0.398824 0.493444 0.578785 0.654038 
5.37836 0.934465 0.901616 0.860371 0.81078 0.759381 0.701935 0.633976 0.555576 0.467213 0.36984 0.265475 0.156102 0.0421522 0.0764934 0.189503 0.297107 0.399939 0.494747 0.580209 0.655515 
5.40338 0.935381 0.902699 0.861599 0.812122 0.760811 0.703413 0.635446 0.556973 0.46847 0.370889 0.266259 0.156575 0.0422813 0.0767273 0.190073 0.297975 0.401058 0.496053 0.581634 0.656993 
5.42839 0.936292 0.903777 0.862823 0.813463 0.762241 0.704891 0.636917 0.558373 0.46973 0.371941 0.267045 0.157049 0.0424109 0.076962 0.190645 0.298845 0.402179 0.497362 0.583062 0.658473 
5.45341 0.937198 0.904852 0.864044 0.814801 0.763669 0.706371 0.63839 0.559775 0.470992 0.372996 0.267833 0.157525 0.0425409 0.0771974 0.191219 0.299718 0.403303 0.498673 0.584493 0.659954 
5.47842 0.938098 0.905922 0.865263 0.816138 0.765098 0.707851 0.639865 0.56118 0.472257 0.374054 0.268624 0.158002 0.0426714 0.0774337 0.191795 0.300594 0.40443 0.499988 0.585926 0.661437 
5.50344 0.938994 0.906987 0.866477 0.817472 0.766525 0.709331 0.641342 0.562587 0.473526 0.375115 0.269417 0.158481 0.0428023 0.0776707 0.192373 0.301472 0.40556 0.501305 0.587361 0.662921 
5.52846 0.939883 0.908048 0.867689 0.818805 0.767952 0.710812 0.64282 0.563997 0.474797 0.376179 0.270213 0.158962 0.0429337 0.0779086 0.192952 0.302353 0.406693 0.502625 0.588798 0.664406 
5.55347 0.940768 0.909105 0.868897 0.820135 0.769378 0.712294 0.644299 0.565409 0.476071 0.377246 0.271011 0.159444 0.0430655 0.0781473 0.193534 0.303236 0.407829 0.503948 0.590237 0.665893 
5.57849 0.941647 0.910157 0.870102 0.821463 0.770803 0.713776 0.645781 0.566823 0.477349 0.378315 0.271811 0.159928 0.0431978 0.0783868 0.194117 0.304122 0.408968 0.505274 0.591679 0.667381 
5.6035 0.94252 0.911205 0.871304 0.82279 0.772227 0.715258 0.647264 0.56824 0.478629 0.379388 0.272614 0.160413 0.0433305 0.0786271 0.194703 0.305011 0.41011 0.506603 0.593123 0.66887 
5.62852 0.943388 0.912248 0.872502 0.824114 0.773651 0.716741 0.648748 0.56966 0.479912 0.380464 0.27342 0.1609 0.0434637 0.0788683 0.19529 0.305903 0.411255 0.507935 0.594569 0.670361 
5.65353 0.944251 0.913287 0.873697 0.825436 0.775074 0.718225 0.650234 0.571082 0.481198 0.381542 0.274228 0.161389 0.0435973 0.0791102 0.195879 0.306797 0.412403 0.509269 0.596018 0.671852 
5.67855 0.945108 0.914321 0.874888 0.826755 0.776495 0.719708 0.651722 0.572506 0.482487 0.382624 0.275039 0.161879 0.0437314 0.079353 0.19647 0.307694 0.413554 0.510606 0.597469 0.673345 
5.70356 0.945959 0.91535 0.876076 0.828073 0.777916 0.721192 0.653211 0.573933 0.483779 0.383708 0.275852 0.162371 0.0438659 0.0795966 0.197063 0.308593 0.414708 0.511946 0.598922 0.674839 
5.72858 0.946805 0.916374 0.87726 0.829388 0.779336 0.722677 0.654702 0.575363 0.485074 0.384796 0.276667 0.162864 0.0440009 0.079841 0.197658 0.309495 0.415865 0.513289 0.600377 0.676335 
5.7536 0.947645 0.917394 0.87844 0.8307 0.780755 0.724162 0.656194 0.576794 0.486371 0.385886 0.277485 0.163359 0.0441364 0.0800863 0.198254 0.3104 0.417025 0.514635 0.601834 0.677831 
5.77861 0.948479 0.918409 0.879617 0.832011 0.782173 0.725647 0.657687 0.578228 0.487672 0.386979 0.278306 0.163856 0.0442723 0.0803324 0.198853 0.311308 0.418188 0.515983 0.603293 0.679329 
5.80363 0.949307 0.919419 0.88079 0.833319 0.783589 0.727132 0.659182 0.579665 0.488976 0.388076 0.279129 0.164354 0.0444087 0.0805793 0.199454 0.312218 0.419354 0.517334 0.604755 0.680828 
5.82864 0.95013 0.920425 0.88196 0.834624 0.785005 0.728617 0.660679 0.581103 0.490282 0.389175 0.279955 0.164854 0.0445456 0.0808271 0.200056 0.313131 0.420523 0.518688 0.606218 0.682327 
5.85366 0.950947 0.921425 0.883125 0.835927 0.786419 0.730103 0.662177 0.582545 0.491592 0.390277 0.280783 0.165356 0.0446829 0.0810757 0.200661 0.314047 0.421695 0.520045 0.607684 0.683828 
5.87867 0.951758 0.922421 0.884287 0.837227 0.787832 0.731589 0.663676 0.583988 0.492904 0.391382 0.281614 0.165859 0.0448207 0.0813251 0.201268 0.314965 0.42287 0.521405 0.609152 0.68533 
5.90369 0.952564 0.923411 0.885445 0.838525 0.789244 0.733074 0.665176 0.585434 0.494219 0.392491 0.282447 0.166364 0.044959 0.0815754 0.201876 0.315886 0.424048 0.522767 0.610622 0.686833 
5.92871 0.953363 0.924397 0.886599 0.83982 0.790655 0.73456 0.666678 0.586882 0.495537 0.393602 0.283283 0.166871 0.0450977 0.0818265 0.202487 0.31681 0.425229 0.524132 0.612093 0.688337 
