K 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
13.3868 0.351063 0.361878 0.374455 0.389171 0.406508 0.427092 0.451742 0.481545 0.517925 0.558387 0.60186 0.64942 0.701844 0.759583 0.822362 0.88814 0.950735 0.99459 0.984575 0.853274 0.517067 0.0441178 0.290846 0.762026 0.956927 0.999888 0.969454 0.910902 0.845181 0.780947 0.721316 0.667017 0.617773 0.572907 0.531463 0.493025 0.461105 0.434802 0.412909 0.394522 0.378957 0.365687 0.354299 0.344471 0.335944 0.328512 0.322006 
13.4669 0.348596 0.359339 0.371833 0.386456 0.403687 0.424149 0.448657 0.478297 0.514489 0.554762 0.598066 0.645485 0.697821 0.755564 0.818506 0.884723 0.948215 0.993662 0.986065 0.857341 0.521347 0.0445729 0.293544 0.76662 0.959382 0.999718 0.967399 0.907735 0.84144 0.776962 0.717282 0.663044 0.613926 0.569222 0.527961 0.489717 0.457969 0.431814 0.410049 0.391774 0.376307 0.363122 0.35181 0.342049 0.333582 0.326203 0.319745 
13.5471 0.346148 0.356818 0.369231 0.38376 0.400885 0.421224 0.445592 0.475068 0.511071 0.551154 0.594286 0.641562 0.693804 0.751542 0.814636 0.881276 0.945643 0.992664 0.987479 0.86137 0.525646 0.0450327 0.296261 0.771198 0.961771 0.999474 0.965286 0.904531 0.837679 0.772972 0.71325 0.659082 0.610093 0.565553 0.524477 0.486427 0.454851 0.428845 0.407208 0.389045 0.373675 0.360576 0.349339 0.339645 0.331237 0.323912 0.317501 
13.6273 0.343718 0.354316 0.366647 0.381083 0.398102 0.418319 0.442545 0.471859 0.507671 0.547564 0.590522 0.63765 0.689793 0.747519 0.810753 0.8778 0.943021 0.991595 0.988819 0.865359 0.529964 0.0454973 0.298998 0.775759 0.964091 0.999154 0.963114 0.901291 0.833901 0.768975 0.709223 0.655129 0.606275 0.561901 0.521011 0.483157 0.451753 0.425895 0.404386 0.386335 0.371062 0.358048 0.346887 0.337259 0.328911 0.321638 0.315275 
13.7074 0.341306 0.351833 0.364082 0.378426 0.395338 0.415433 0.439518 0.468668 0.50429 0.543991 0.586773 0.633751 0.68579 0.743495 0.806858 0.874295 0.940351 0.990457 0.990083 0.869308 0.5343 0.0459667 0.301756 0.780301 0.966343 0.99876 0.960887 0.898015 0.830104 0.764975 0.7052 0.651187 0.60247 0.558265 0.517563 0.479905 0.448673 0.422964 0.401584 0.383644 0.368469 0.35554 0.344453 0.334892 0.326603 0.319383 0.313067 
13.7876 0.338913 0.349368 0.361536 0.375787 0.392593 0.412566 0.43651 0.465496 0.500928 0.540435 0.583039 0.629863 0.681793 0.73947 0.802951 0.870762 0.937633 0.98925 0.991272 0.873215 0.538654 0.046441 0.304533 0.784824 0.968525 0.998292 0.958604 0.894706 0.826292 0.76097 0.701182 0.647255 0.59868 0.554647 0.514134 0.476672 0.445613 0.420052 0.398801 0.380972 0.365893 0.353049 0.342038 0.332543 0.324312 0.317145 0.310876 
13.8677 0.336538 0.346921 0.359008 0.373166 0.389867 0.409718 0.433521 0.462343 0.497584 0.536897 0.579322 0.625989 0.677804 0.735446 0.799033 0.867203 0.934867 0.987974 0.992385 0.877079 0.543025 0.0469202 0.307331 0.789327 0.970637 0.99775 0.956266 0.891363 0.822463 0.756963 0.69717 0.643335 0.594905 0.551046 0.510723 0.473458 0.442572 0.41716 0.396036 0.378318 0.363337 0.350577 0.339641 0.330211 0.32204 0.314924 0.308703 
13.9479 0.334181 0.344492 0.356499 0.370565 0.38716 0.406889 0.430551 0.459209 0.494259 0.533377 0.57562 0.622127 0.673824 0.731422 0.795105 0.863619 0.932057 0.986632 0.993423 0.8809 0.547414 0.0474044 0.310148 0.793808 0.972679 0.997135 0.953874 0.887988 0.81862 0.752953 0.693164 0.639427 0.591146 0.547462 0.50733 0.470263 0.43955 0.414286 0.393291 0.375684 0.360799 0.348124 0.337261 0.327898 0.319785 0.312721 0.306547 
14.0281 0.331841 0.342082 0.354008 0.367982 0.384471 0.404079 0.427601 0.456094 0.490953 0.529875 0.571934 0.618279 0.669852 0.7274 0.791169 0.860011 0.929201 0.985223 0.994384 0.884676 0.551819 0.0478936 0.312986 0.798267 0.97465 0.996448 0.95143 0.884583 0.814763 0.748941 0.689164 0.63553 0.587401 0.543896 0.503956 0.467087 0.436547 0.411432 0.390564 0.373068 0.358279 0.345689 0.3349 0.325602 0.317547 0.310536 0.304408 
14.1082 0.32952 0.33969 0.351535 0.365418 0.381802 0.401289 0.424669 0.452999 0.487665 0.526391 0.568266 0.614445 0.66589 0.723381 0.787224 0.856379 0.926301 0.983748 0.99527 0.888407 0.55624 0.0483878 0.315843 0.802702 0.976549 0.995689 0.948934 0.881147 0.810893 0.744929 0.685172 0.631646 0.583673 0.540347 0.500601 0.46393 0.433564 0.408597 0.387857 0.370471 0.355779 0.343272 0.332557 0.323324 0.315327 0.308368 0.302286 
14.1884 0.327216 0.337316 0.349081 0.362873 0.379152 0.398517 0.421757 0.449922 0.484397 0.522925 0.564613 0.610624 0.661937 0.719364 0.783271 0.852724 0.923359 0.982207 0.996079 0.89209 0.560677 0.0488872 0.318721 0.807112 0.978376 0.994858 0.946388 0.877682 0.80701 0.740916 0.681187 0.627774 0.57996 0.536816 0.497264 0.460792 0.430599 0.40578 0.385168 0.367893 0.353296 0.340873 0.330232 0.321064 0.313125 0.306217 0.300181 
14.2685 0.32493 0.33496 0.346645 0.360345 0.37652 0.395764 0.418863 0.446865 0.481147 0.519478 0.560978 0.606818 0.657994 0.71535 0.779312 0.849048 0.920376 0.980603 0.996812 0.895726 0.56513 0.0493917 0.321618 0.811497 0.980131 0.993956 0.943792 0.87419 0.803117 0.736903 0.67721 0.623916 0.576263 0.533303 0.493946 0.457673 0.427654 0.402983 0.382498 0.365333 0.350832 0.338492 0.327924 0.318821 0.310939 0.304083 0.298093 
14.3487 0.322662 0.332621 0.344227 0.357837 0.373906 0.39303 0.415989 0.443826 0.477917 0.516049 0.557359 0.603026 0.654061 0.711341 0.775347 0.845351 0.917352 0.978935 0.997469 0.899313 0.569597 0.0499015 0.324536 0.815855 0.981814 0.992984 0.941148 0.87067 0.799213 0.732891 0.673241 0.620071 0.572583 0.529808 0.490647 0.454573 0.424727 0.400205 0.379847 0.362791 0.348385 0.336129 0.325635 0.316596 0.308771 0.301966 0.296021 
14.4289 0.320411 0.330301 0.341827 0.355346 0.371312 0.390315 0.413134 0.440807 0.474705 0.512638 0.553758 0.599249 0.650139 0.707336 0.771376 0.841635 0.914288 0.977205 0.998051 0.90285 0.574079 0.0504165 0.327473 0.820186 0.983423 0.991943 0.938456 0.867125 0.795299 0.728881 0.669281 0.616239 0.568919 0.526331 0.487367 0.451493 0.42182 0.397445 0.377215 0.360268 0.345957 0.333784 0.323362 0.314388 0.30662 0.299865 0.293967 
14.509 0.318178 0.327998 0.339446 0.352874 0.368736 0.387619 0.410298 0.437807 0.471513 0.509246 0.550174 0.595488 0.646229 0.703336 0.767401 0.8379 0.911186 0.975413 0.998556 0.906336 0.578574 0.0509369 0.33043 0.824487 0.984958 0.990833 0.935717 0.863554 0.791377 0.724873 0.665331 0.612421 0.565271 0.522872 0.484106 0.448431 0.418932 0.394705 0.374601 0.357763 0.343547 0.331457 0.321107 0.312197 0.304486 0.297782 0.291928 
14.5892 0.315961 0.325712 0.337081 0.35042 0.366178 0.384941 0.407481 0.434827 0.46834 0.505873 0.546608 0.591741 0.64233 0.699342 0.763422 0.834148 0.908046 0.97356 0.998985 0.90977 0.583083 0.0514626 0.333407 0.828759 0.98642 0.989654 0.932933 0.85996 0.787446 0.720868 0.66139 0.608618 0.561641 0.519432 0.480864 0.445389 0.416063 0.391983 0.372005 0.355277 0.341155 0.329147 0.31887 0.310023 0.302369 0.295715 0.289906 
14.6693 0.313762 0.323444 0.334735 0.347984 0.363639 0.382282 0.404682 0.431865 0.465186 0.502519 0.54306 0.58801 0.638443 0.695353 0.759441 0.830378 0.90487 0.971647 0.999339 0.913151 0.587605 0.0519938 0.336403 0.832999 0.987808 0.988408 0.930105 0.856343 0.783508 0.716866 0.65746 0.604829 0.558028 0.51601 0.477641 0.442366 0.413213 0.38928 0.369428 0.352809 0.338781 0.326855 0.316649 0.307866 0.300268 0.293664 0.287901 
14.7495 0.31158 0.321194 0.332406 0.345566 0.361118 0.379642 0.401903 0.428922 0.462051 0.499183 0.539529 0.584295 0.634568 0.691371 0.755456 0.826593 0.901659 0.969675 0.999617 0.916479 0.592139 0.0525305 0.339419 0.837207 0.989121 0.987095 0.927233 0.852703 0.779564 0.712868 0.65354 0.601055 0.554432 0.512607 0.474438 0.439362 0.410381 0.386596 0.36687 0.350358 0.336424 0.32458 0.314446 0.305726 0.298184 0.29163 0.285911 
14.8297 0.309415 0.31896 0.330095 0.343165 0.358615 0.37702 0.399142 0.425999 0.458935 0.495866 0.536016 0.580596 0.630706 0.687397 0.751471 0.822792 0.898414 0.967645 0.99982 0.919752 0.596684 0.0530727 0.342455 0.841382 0.99036 0.985716 0.924319 0.849043 0.775614 0.708874 0.649632 0.597295 0.550853 0.509223 0.471253 0.436377 0.407569 0.38393 0.36433 0.347926 0.334085 0.322322 0.31226 0.303603 0.296116 0.289612 0.283938 
14.9098 0.307267 0.316744 0.327801 0.340783 0.35613 0.374417 0.396401 0.423095 0.455839 0.492569 0.532521 0.576913 0.626857 0.68343 0.747484 0.818977 0.895135 0.965557 0.999947 0.92297 0.601241 0.0536204 0.34551 0.845523 0.991524 0.984272 0.921363 0.845362 0.771659 0.704886 0.645734 0.593552 0.547292 0.505857 0.468088 0.433412 0.404776 0.381284 0.361808 0.345512 0.331764 0.320082 0.310091 0.301497 0.294065 0.28761 0.28198 
14.99 0.305135 0.314545 0.325525 0.338418 0.353664 0.371832 0.393678 0.420209 0.452762 0.48929 0.529044 0.573246 0.623021 0.679471 0.743497 0.815149 0.891824 0.963414 1 0.926131 0.605809 0.0541739 0.348584 0.849629 0.992614 0.982763 0.918367 0.841662 0.7677 0.700903 0.641849 0.589823 0.543749 0.50251 0.464941 0.430465 0.402002 0.378655 0.359304 0.343115 0.32946 0.317859 0.307939 0.299407 0.292031 0.285625 0.280038 
15.0701 0.303021 0.312363 0.323266 0.336071 0.351215 0.369266 0.390974 0.417343 0.449704 0.48603 0.525586 0.569596 0.619198 0.67552 0.73951 0.811309 0.888481 0.961215 0.999978 0.929234 0.610387 0.054733 0.351678 0.853698 0.993628 0.981191 0.915332 0.837944 0.763737 0.696926 0.637975 0.58611 0.540223 0.499182 0.461815 0.427538 0.399246 0.376045 0.356818 0.340736 0.327174 0.315653 0.305803 0.297333 0.290012 0.283655 0.278112 
15.1503 0.300922 0.310197 0.321024 0.333742 0.348785 0.366718 0.388288 0.414496 0.446665 0.48279 0.522146 0.565963 0.61539 0.671578 0.735524 0.807457 0.885109 0.958962 0.999882 0.93228 0.614974 0.0552979 0.35479 0.857729 0.994567 0.979556 0.912259 0.834209 0.759771 0.692955 0.634114 0.582414 0.536716 0.495873 0.458707 0.42463 0.396509 0.373454 0.354351 0.338375 0.324905 0.313464 0.303684 0.295276 0.288009 0.281701 0.276202 
15.2305 0.29884 0.308049 0.3188 0.33143 0.346372 0.364188 0.385622 0.411668 0.443646 0.479569 0.518725 0.562347 0.611596 0.667646 0.731539 0.803594 0.881708 0.956655 0.999712 0.935266 0.61957 0.0558687 0.357922 0.861722 0.995432 0.977859 0.909149 0.830457 0.755803 0.688992 0.630265 0.578733 0.533226 0.492583 0.455619 0.421741 0.393791 0.370881 0.351901 0.336032 0.322653 0.311292 0.301582 0.293235 0.286023 0.279763 0.274307 
15.3106 0.296775 0.305917 0.316592 0.329136 0.343977 0.361677 0.382973 0.408859 0.440646 0.476367 0.515322 0.558748 0.607816 0.663723 0.727557 0.799721 0.878278 0.954297 0.999469 0.938192 0.624174 0.0564453 0.361073 0.865676 0.996221 0.976101 0.906003 0.826689 0.751834 0.685036 0.62643 0.575069 0.529755 0.489312 0.45255 0.418871 0.391092 0.368326 0.34947 0.333706 0.320419 0.309137 0.299496 0.29121 0.284052 0.27784 0.272427 
15.3908 0.294726 0.303802 0.314401 0.326858 0.3416 0.359183 0.380344 0.406068 0.437665 0.473184 0.511938 0.555166 0.604051 0.659811 0.723577 0.795839 0.874821 0.951886 0.999152 0.941058 0.628785 0.0570278 0.364243 0.869589 0.996935 0.974283 0.902821 0.822907 0.747863 0.681088 0.622608 0.571422 0.526302 0.48606 0.4495 0.41602 0.388412 0.36579 0.347056 0.331397 0.318201 0.306998 0.297427 0.289201 0.282097 0.275933 0.270562 
15.4709 0.292693 0.301703 0.312228 0.324598 0.33924 0.356708 0.377733 0.403297 0.434704 0.47002 0.508573 0.551602 0.600301 0.655909 0.719601 0.791949 0.871338 0.949426 0.998763 0.943863 0.633404 0.0576163 0.367431 0.87346 0.997574 0.972405 0.899606 0.819111 0.743893 0.677149 0.6188 0.567791 0.522867 0.482827 0.44647 0.413188 0.38575 0.363271 0.34466 0.329106 0.316 0.304876 0.295373 0.287209 0.280158 0.274041 0.268713 
15.5511 0.290676 0.29962 0.31007 0.322355 0.336898 0.35425 0.37514 0.400545 0.431761 0.466876 0.505226 0.548056 0.596566 0.652019 0.715629 0.788051 0.86783 0.946916 0.998301 0.946605 0.638029 0.0582109 0.370638 0.877289 0.998138 0.970469 0.896357 0.815302 0.739923 0.673218 0.615006 0.564177 0.519452 0.479614 0.443458 0.410375 0.383106 0.360771 0.342282 0.326832 0.313816 0.302771 0.293336 0.285232 0.278234 0.272165 0.266879 
15.6313 0.288675 0.297554 0.30793 0.320129 0.334574 0.351811 0.372566 0.397811 0.428838 0.463751 0.501899 0.544527 0.592846 0.648139 0.711661 0.784147 0.864297 0.944358 0.997768 0.949284 0.642659 0.0588116 0.373863 0.881073 0.998627 0.968475 0.893077 0.811481 0.735954 0.669297 0.611226 0.56058 0.516054 0.47642 0.440467 0.407581 0.380481 0.358289 0.339921 0.324576 0.311649 0.300682 0.291315 0.283271 0.276326 0.270303 0.26506 
15.7114 0.286689 0.295504 0.305806 0.317921 0.332266 0.349389 0.37001 0.395096 0.425934 0.460646 0.49859 0.541016 0.589142 0.644271 0.707698 0.780236 0.860741 0.941752 0.997164 0.9519 0.647294 0.0594185 0.377106 0.884814 0.999042 0.966425 0.889766 0.807649 0.731987 0.665385 0.60746 0.557001 0.512676 0.473245 0.437494 0.404806 0.377875 0.355825 0.337578 0.322336 0.309499 0.298609 0.28931 0.281325 0.274433 0.268457 0.263255 
15.7916 0.28472 0.29347 0.303698 0.315728 0.329976 0.346985 0.367472 0.3924 0.42305 0.45756 0.495301 0.537523 0.585455 0.640416 0.70374 0.77632 0.857164 0.9391 0.996489 0.954451 0.651933 0.0600315 0.380368 0.888508 0.999382 0.964319 0.886424 0.803806 0.728022 0.661484 0.60371 0.553439 0.509316 0.470089 0.434541 0.40205 0.375287 0.353379 0.335252 0.320113 0.307365 0.296552 0.287321 0.279395 0.272555 0.266626 0.261466 
15.8717 0.282766 0.291452 0.301607 0.313553 0.327704 0.344599 0.364952 0.389722 0.420184 0.454493 0.492031 0.534048 0.581783 0.636573 0.699789 0.772399 0.853564 0.936403 0.995744 0.956937 0.656576 0.0606509 0.383647 0.892156 0.999647 0.962158 0.883054 0.799954 0.72406 0.657593 0.599974 0.549895 0.505975 0.466953 0.431607 0.399312 0.372717 0.35095 0.332944 0.317907 0.305248 0.294511 0.285347 0.27748 0.270693 0.26481 0.259691 
15.9519 0.280828 0.28945 0.299532 0.311394 0.325448 0.34223 0.362451 0.387063 0.417337 0.451446 0.488779 0.530592 0.578128 0.632742 0.695844 0.768475 0.849945 0.933662 0.994929 0.959358 0.661222 0.0612767 0.386945 0.895756 0.999839 0.959943 0.879656 0.796093 0.720101 0.653713 0.596254 0.546368 0.502653 0.463836 0.428692 0.396594 0.370166 0.34854 0.330653 0.315719 0.303147 0.292487 0.283389 0.275581 0.268845 0.263008 0.25793 
16.0321 0.278905 0.287464 0.297474 0.309252 0.32321 0.339879 0.359967 0.384423 0.41451 0.448418 0.485547 0.527154 0.574489 0.628925 0.691906 0.764547 0.846305 0.930877 0.994045 0.961713 0.665869 0.0619088 0.39026 0.899308 0.999956 0.957676 0.876231 0.792223 0.716146 0.649845 0.592549 0.542859 0.49935 0.460739 0.425797 0.393894 0.367633 0.346147 0.328379 0.313546 0.301062 0.290478 0.281447 0.273697 0.267012 0.261221 0.256184 
16.1122 0.276997 0.285493 0.295431 0.307127 0.320988 0.337545 0.357502 0.381801 0.411702 0.445409 0.482335 0.523735 0.570867 0.625121 0.687975 0.760617 0.842648 0.92805 0.993094 0.964 0.670518 0.0625475 0.393592 0.90281 1 0.955357 0.87278 0.788347 0.712196 0.645988 0.58886 0.539369 0.496066 0.45766 0.422921 0.391213 0.365118 0.343772 0.326122 0.311391 0.298994 0.288485 0.27952 0.271828 0.265195 0.259449 0.254452 
16.1924 0.275105 0.283538 0.293404 0.305018 0.318783 0.335229 0.355054 0.379198 0.408913 0.44242 0.479141 0.520334 0.567261 0.62133 0.684053 0.756685 0.838972 0.925182 0.992074 0.966221 0.675167 0.0631927 0.396941 0.906261 0.999971 0.952987 0.869304 0.784464 0.708251 0.642143 0.585188 0.535896 0.492801 0.454602 0.420063 0.38855 0.362621 0.341414 0.323882 0.309252 0.296942 0.286508 0.277609 0.269974 0.263392 0.257691 0.252735 
16.2725 0.273228 0.281599 0.291394 0.302925 0.316595 0.33293 0.352624 0.376613 0.406142 0.43945 0.475967 0.516952 0.563673 0.617554 0.680138 0.752752 0.83528 0.922274 0.990988 0.968373 0.679816 0.0638444 0.400308 0.909661 0.999868 0.950568 0.865803 0.780575 0.704312 0.63831 0.581531 0.532442 0.489556 0.451562 0.417226 0.385906 0.360142 0.339074 0.321659 0.307129 0.294905 0.284547 0.275712 0.268135 0.261603 0.255947 0.251031 
16.3527 0.271366 0.279675 0.289399 0.300848 0.314424 0.330648 0.350212 0.374047 0.403391 0.436499 0.472813 0.513588 0.560103 0.613792 0.676233 0.748818 0.831573 0.919327 0.989835 0.970458 0.684464 0.0645029 0.403691 0.913009 0.999694 0.948099 0.86228 0.776681 0.700379 0.634491 0.577891 0.529006 0.48633 0.448542 0.414407 0.383281 0.357681 0.336751 0.319453 0.305023 0.292885 0.282601 0.273831 0.266311 0.259829 0.254218 0.249342 
16.4329 0.269519 0.277766 0.287419 0.298788 0.312269 0.328383 0.347818 0.371499 0.400659 0.433568 0.469677 0.510244 0.556549 0.610044 0.672337 0.744885 0.82785 0.916342 0.988617 0.972473 0.68911 0.0651681 0.407091 0.916303 0.999447 0.945583 0.858735 0.772783 0.696452 0.630684 0.574267 0.525588 0.483122 0.445542 0.411607 0.380674 0.355238 0.334445 0.317264 0.302933 0.29088 0.28067 0.271965 0.264501 0.25807 0.252503 0.247666 
16.513 0.267687 0.275872 0.285455 0.296743 0.310131 0.326136 0.345441 0.368969 0.397945 0.430656 0.466561 0.506918 0.553013 0.606311 0.668451 0.740952 0.824113 0.91332 0.987335 0.974419 0.693753 0.0658401 0.410507 0.919544 0.999128 0.94302 0.855169 0.768881 0.692533 0.62689 0.57066 0.522189 0.479935 0.442561 0.408826 0.378086 0.352813 0.332157 0.315091 0.300859 0.288891 0.278755 0.270114 0.262706 0.256324 0.250802 0.246004 
16.5932 0.265869 0.273994 0.283507 0.294715 0.308009 0.323905 0.343082 0.366457 0.39525 0.427764 0.463465 0.503611 0.549495 0.602594 0.664574 0.737021 0.820363 0.910261 0.985988 0.976296 0.698393 0.066519 0.413939 0.922729 0.998738 0.940411 0.851582 0.764976 0.688621 0.62311 0.56707 0.518809 0.476766 0.439599 0.406065 0.375516 0.350405 0.329885 0.312935 0.298801 0.286918 0.276855 0.268278 0.260926 0.254593 0.249115 0.244356 
16.6733 0.264066 0.27213 0.281574 0.292702 0.305904 0.321691 0.34074 0.363963 0.392574 0.42489 0.460388 0.500323 0.545995 0.598891 0.660708 0.733092 0.8166 0.907168 0.984578 0.978103 0.703028 0.0672048 0.417387 0.925859 0.998277 0.937757 0.847976 0.761069 0.684717 0.619344 0.563498 0.515448 0.473617 0.436656 0.403322 0.372964 0.348016 0.327631 0.310796 0.29676 0.284961 0.27497 0.266456 0.25916 0.252877 0.247441 0.242722 
16.7535 0.262278 0.270282 0.279657 0.290705 0.303814 0.319494 0.338416 0.361487 0.389917 0.422036 0.45733 0.497055 0.542512 0.595204 0.656853 0.729165 0.812826 0.90404 0.983106 0.979839 0.707658 0.0678976 0.420851 0.928931 0.997746 0.93506 0.844352 0.75716 0.680821 0.615593 0.559942 0.512105 0.470487 0.433733 0.400598 0.370431 0.345643 0.325394 0.308673 0.294734 0.283018 0.2731 0.264649 0.257409 0.251174 0.245782 0.241101 
16.8337 0.260504 0.268448 0.277755 0.288723 0.301741 0.317313 0.336109 0.359029 0.387278 0.419201 0.454292 0.493805 0.539048 0.591533 0.65301 0.725241 0.809041 0.90088 0.981572 0.981504 0.712282 0.0685974 0.42433 0.931947 0.997146 0.93232 0.84071 0.753251 0.676935 0.611855 0.556404 0.508781 0.467377 0.43083 0.397893 0.367916 0.343289 0.323174 0.306566 0.292724 0.281091 0.271245 0.262857 0.255671 0.249485 0.244136 0.239493 
16.9138 0.258744 0.266629 0.275867 0.286758 0.299684 0.31515 0.333819 0.35659 0.384658 0.416385 0.451273 0.490575 0.535602 0.587878 0.649178 0.721322 0.805247 0.897688 0.979978 0.983099 0.7169 0.0693044 0.427824 0.934904 0.996476 0.929538 0.837052 0.749341 0.673058 0.608133 0.552884 0.505476 0.464286 0.427945 0.395207 0.365419 0.340951 0.32097 0.304475 0.29073 0.27918 0.269405 0.261079 0.253948 0.24781 0.242503 0.237899 
16.994 0.256999 0.264824 0.273995 0.284807 0.297643 0.313002 0.331546 0.354167 0.382057 0.413589 0.448273 0.487364 0.532174 0.584239 0.645357 0.717406 0.801443 0.894465 0.978323 0.984622 0.721509 0.0700186 0.431333 0.937803 0.995737 0.926715 0.833378 0.745432 0.66919 0.604425 0.549381 0.50219 0.461214 0.42508 0.392539 0.36294 0.338631 0.318783 0.302401 0.288751 0.277283 0.267579 0.259316 0.252239 0.246148 0.240885 0.236318 
17.0741 0.255268 0.263034 0.272138 0.282872 0.295618 0.310871 0.329291 0.351763 0.379474 0.410811 0.445293 0.484172 0.528765 0.580616 0.64155 0.713495 0.79763 0.891212 0.97661 0.986073 0.72611 0.0707401 0.434856 0.940642 0.994931 0.923853 0.829689 0.741524 0.665333 0.600733 0.545896 0.498923 0.458162 0.422234 0.389891 0.360479 0.336329 0.316613 0.300343 0.286788 0.275402 0.265769 0.257566 0.250543 0.244501 0.239279 0.23475 
17.1543 0.253551 0.261259 0.270295 0.280953 0.293609 0.308757 0.327052 0.349376 0.376909 0.408053 0.442332 0.481 0.525374 0.57701 0.637754 0.70959 0.793811 0.887929 0.974838 0.987453 0.730701 0.071469 0.438394 0.94342 0.994057 0.920952 0.825986 0.737617 0.661486 0.597056 0.542429 0.495676 0.45513 0.419407 0.387261 0.358035 0.334043 0.31446 0.2983 0.28484 0.273535 0.263972 0.255831 0.248862 0.242866 0.237687 0.233195 
17.2345 0.251847 0.259498 0.268468 0.279048 0.291615 0.306659 0.32483 0.347007 0.374363 0.405313 0.439391 0.477847 0.522002 0.57342 0.633972 0.70569 0.789984 0.884619 0.973009 0.988761 0.735282 0.0722052 0.441945 0.946137 0.993117 0.918014 0.82227 0.733712 0.657651 0.593395 0.538981 0.492447 0.452116 0.416599 0.384649 0.35561 0.331775 0.312322 0.296274 0.282908 0.271684 0.262191 0.25411 0.247194 0.241246 0.236107 0.231653 
