T 18F 19F 20F 21F 22.2F 23F 24F 25F 26F 27F 18000F 19000F 20000F 21000F 22200F 23000F 24000F 25000F 26000F 27000F 
32.6954 0.000151714 0.00026866 0.000587677 0.00203733 0.913726 0.006283 0.00132839 0.000618364 0.00038671 0.000283246 5.63325e-05 9.97551e-05 0.000218208 0.000756472 0.339272 0.00233291 0.00049324 0.000229603 0.000143588 0.000105171 
32.7205 0.000149613 0.000264944 0.000579558 0.00200922 0.905239 0.00619644 0.00131005 0.000609816 0.000381357 0.00027932 5.76178e-05 0.000102033 0.000223195 0.000773774 0.348618 0.00238632 0.000504516 0.000234848 0.000146865 0.00010757 
32.7455 0.000146874 0.000260098 0.000568967 0.00197254 0.892768 0.00608344 0.00128612 0.000598667 0.000374378 0.000274203 5.76955e-05 0.000102173 0.000223504 0.00077486 0.3507 0.00238972 0.000505218 0.000235171 0.000147065 0.000107714 
32.7705 0.00014382 0.000254695 0.000557157 0.00193163 0.878232 0.0059574 0.00125943 0.000586235 0.000366598 0.000268499 5.67983e-05 0.000100586 0.000220036 0.000762851 0.346837 0.00235273 0.000497383 0.00023152 0.000144779 0.000106037 
32.7955 0.000150344 0.000266253 0.000582451 0.00201936 0.922289 0.0062281 0.00131662 0.000612844 0.00038323 0.000280675 5.57641e-05 9.8756e-05 0.000216037 0.000749001 0.342086 0.00231007 0.000488348 0.00022731 0.000142144 0.000104106 
32.8205 0.000150644 0.00026679 0.000583637 0.00202351 0.928371 0.00624102 0.00131931 0.000614087 0.000384 0.000281234 5.74061e-05 0.000101666 0.000222407 0.000771098 0.353774 0.00237826 0.00050275 0.00023401 0.000146331 0.00010717 
32.8455 0.000148915 0.000263733 0.000576958 0.00200039 0.921912 0.00616983 0.00130422 0.000607054 0.000379596 0.000278003 5.87218e-05 0.000103998 0.000227512 0.000788813 0.363538 0.00243295 0.000514294 0.00023938 0.000149686 0.000109625 
32.8705 0.000144705 0.000256281 0.000560667 0.00194394 0.899938 0.00599585 0.0012674 0.000589907 0.000368867 0.00027014 5.703e-05 0.000101004 0.000220965 0.000766128 0.354676 0.00236303 0.000499499 0.000232489 0.000145375 0.000106466 
32.8956 0.000145685 0.000258021 0.000564482 0.0019572 0.910156 0.00603689 0.00127604 0.000593917 0.000371368 0.000271966 5.56216e-05 9.85111e-05 0.000215516 0.000747248 0.347492 0.00230485 0.000487185 0.000226754 0.000141786 0.000103835 
32.9206 0.000144736 0.000256346 0.000560828 0.00194457 0.90834 0.00599803 0.00126779 0.000590066 0.000368953 0.000270193 5.54302e-05 9.8174e-05 0.000214782 0.000744717 0.34787 0.00229708 0.000485529 0.00022598 0.0001413 0.000103477 
32.9456 0.000143399 0.000253983 0.000555667 0.00192671 0.904029 0.00594306 0.00125613 0.000584632 0.000365549 0.000267694 5.47999e-05 9.70595e-05 0.000212347 0.000736289 0.345473 0.00227113 0.000480029 0.000223416 0.000139694 0.000102299 
32.9706 0.000146499 0.000259479 0.0005677 0.00196847 0.92775 0.00607199 0.00128334 0.000597287 0.000373455 0.000273479 5.71486e-05 0.000101221 0.000221456 0.000767886 0.361909 0.00236864 0.000500624 0.000232998 0.000145683 0.000106683 
32.9956 0.000141775 0.000251117 0.000549414 0.00190509 0.901886 0.00587662 0.00124202 0.000578043 0.000361416 0.000264658 5.67337e-05 0.000100488 0.000219856 0.000762352 0.360903 0.00235162 0.000497011 0.000231313 0.000144626 0.000105907 
33.0206 0.00014103 0.000249801 0.000546546 0.00189518 0.901183 0.00584616 0.00123554 0.00057502 0.000359519 0.000263264 5.24802e-05 9.29561e-05 0.00020338 0.000705234 0.335348 0.00217547 0.000459769 0.000213976 0.000133784 9.79658e-05 
33.0457 0.00013958 0.000247237 0.000540944 0.00187579 0.89592 0.00578645 0.00122289 0.000569121 0.000355825 0.000260553 5.47006e-05 9.68909e-05 0.000211993 0.000735112 0.351106 0.00226768 0.000479242 0.000223036 0.000139446 0.00010211 
33.0707 0.000140232 0.000248398 0.000543492 0.00188466 0.904142 0.00581393 0.00122866 0.000571797 0.000357492 0.000261769 5.43248e-05 9.62271e-05 0.000210544 0.000730101 0.350256 0.00225226 0.00047597 0.000221509 0.000138489 0.000101407 
33.0957 0.000140241 0.000248418 0.000543547 0.00188488 0.908242 0.00581472 0.00122879 0.00057185 0.000357518 0.000261783 5.63896e-05 9.98862e-05 0.000218554 0.000757889 0.365193 0.00233803 0.000494082 0.000229934 0.000143754 0.00010526 
33.1207 0.000139453 0.000247027 0.000540511 0.00187439 0.907164 0.00578246 0.00122193 0.000568651 0.000355512 0.000260309 5.26209e-05 9.32123e-05 0.000203955 0.000707275 0.342306 0.00218193 0.000461081 0.000214573 0.000134148 9.82244e-05 
33.1457 0.000139928 0.000247872 0.000542369 0.00188086 0.914299 0.00580255 0.00122614 0.000570601 0.000356725 0.000261192 5.421e-05 9.60291e-05 0.000210121 0.000728673 0.354212 0.00224799 0.000475026 0.000221059 0.0001382 0.00010119 
33.1707 0.000136326 0.000241496 0.000528427 0.00183255 0.894718 0.0056536 0.00119463 0.000555929 0.000347546 0.000254467 5.29668e-05 9.38286e-05 0.00020531 0.000712 0.347625 0.00219659 0.000464151 0.000215995 0.000135032 9.88681e-05 
33.1957 0.000136517 0.00024184 0.000529187 0.00183522 0.89994 0.00566193 0.00119636 0.000556724 0.000348037 0.000254821 5.47055e-05 9.69104e-05 0.000212057 0.000735411 0.360625 0.00226886 0.000479408 0.000223091 0.000139466 0.000102113 
33.2208 0.000138857 0.000245988 0.000538274 0.00186676 0.919403 0.00575937 0.00121691 0.000566279 0.000354004 0.000259185 5.48892e-05 9.72377e-05 0.000212777 0.000737919 0.363434 0.00227664 0.000481039 0.000223847 0.000139936 0.000102454 
33.2458 0.000138945 0.000246149 0.000538635 0.00186805 0.924039 0.00576343 0.00121774 0.000566653 0.000354232 0.000259347 5.46428e-05 9.6803e-05 0.000211829 0.000734645 0.363396 0.00226658 0.0004789 0.000222848 0.000139309 0.000101993 
33.2708 0.000140565 0.000249025 0.000544938 0.00188994 0.938926 0.00583108 0.001232 0.000573279 0.000358367 0.000262369 5.34854e-05 9.47544e-05 0.000207349 0.000719123 0.357262 0.00221873 0.000468776 0.000218133 0.000136359 9.98321e-05 
33.2958 0.00013419 0.000237735 0.000520241 0.00180432 0.900272 0.00556701 0.00117617 0.000547293 0.000342117 0.000250468 5.31314e-05 9.41289e-05 0.000205984 0.0007144 0.356453 0.0022042 0.000465693 0.000216695 0.000135458 9.91702e-05 
33.3208 0.000138149 0.000244753 0.000535606 0.00185764 0.930881 0.00573163 0.00121092 0.000563453 0.000352212 0.000257853 5.21391e-05 9.23727e-05 0.000202144 0.000701095 0.351326 0.00216319 0.000457015 0.000212654 0.000132929 9.73172e-05 
33.3458 0.000137203 0.000243082 0.000531959 0.00184502 0.928542 0.0056928 0.00120268 0.000559611 0.000349805 0.000256086 5.46339e-05 9.67944e-05 0.000211824 0.00073468 0.369742 0.00226685 0.000478904 0.000222835 0.000139291 0.000101973 
33.3709 0.000134295 0.000237935 0.000520704 0.00180601 0.912818 0.00557255 0.00117724 0.000547766 0.000342394 0.000250656 5.18603e-05 9.18821e-05 0.000201078 0.000697418 0.352498 0.00215192 0.00045461 0.000211528 0.000132221 9.67948e-05 
33.3959 0.000135929 0.000240834 0.000527057 0.00182808 0.927934 0.00564074 0.00119162 0.000554445 0.000346563 0.000253703 5.39083e-05 9.55123e-05 0.000209025 0.000724997 0.368009 0.00223706 0.000472583 0.000219887 0.000137444 0.000100616 
33.4209 0.00013425 0.000237863 0.000520563 0.00180558 0.920435 0.00557143 0.00117694 0.000547608 0.000342284 0.000250566 5.14178e-05 9.11015e-05 0.000199376 0.000691539 0.352527 0.00213386 0.000450769 0.000209734 0.000131095 9.59669e-05 
33.4459 0.00013598 0.000240933 0.000527292 0.00182895 0.936326 0.00564364 0.00119216 0.000554682 0.000346699 0.000253793 5.27012e-05 9.33772e-05 0.00020436 0.000708838 0.362887 0.00218727 0.00046204 0.000214975 0.000134368 9.83613e-05 
33.4709 0.000134612 0.000238513 0.000522003 0.00181064 0.930895 0.00558723 0.00118022 0.000549114 0.000343213 0.000251236 5.18623e-05 9.18925e-05 0.000201113 0.00069759 0.358648 0.0021526 0.000454705 0.000211559 0.000132231 9.67945e-05 
33.4959 0.000131205 0.000232482 0.000508812 0.00176491 0.911237 0.00544622 0.0011504 0.000535233 0.000334531 0.000244876 5.18474e-05 9.18678e-05 0.000201063 0.000697426 0.360086 0.00215213 0.000454593 0.000211504 0.000132194 9.67657e-05 
33.521 0.000132676 0.000235092 0.000514533 0.00178479 0.9254 0.00550765 0.00116334 0.000541247 0.000338284 0.000247619 5.13059e-05 9.09099e-05 0.00019897 0.000690177 0.357852 0.0021298 0.000449864 0.0002093 0.000130814 9.57541e-05 
33.546 0.000132327 0.000234477 0.000513195 0.00178018 0.926906 0.00549351 0.00116033 0.000539835 0.000337395 0.000246963 5.16959e-05 9.16028e-05 0.000200489 0.00069546 0.362113 0.00214614 0.000453303 0.000210897 0.00013181 9.64811e-05 
33.571 0.000133079 0.000235814 0.000516131 0.00179039 0.936151 0.00552512 0.00116697 0.000542918 0.000339317 0.000248365 5.12231e-05 9.07667e-05 0.000198663 0.000689135 0.360331 0.00212666 0.000449176 0.000208973 0.000130606 9.55977e-05 
33.596 0.000131526 0.000233066 0.000510124 0.00176959 0.929159 0.00546101 0.0011534 0.000536596 0.000335359 0.000245464 4.93612e-05 8.7469e-05 0.000191448 0.00066412 0.34871 0.0020495 0.000432867 0.000201383 0.000125859 9.21219e-05 
33.621 0.000128814 0.000228265 0.000499624 0.00173319 0.91386 0.00534878 0.00112967 0.000525546 0.000328448 0.0002404 5.03959e-05 8.93041e-05 0.000195468 0.000678075 0.357529 0.0020926 0.000441959 0.000205609 0.000128499 9.40519e-05 
33.646 0.000132545 0.000234881 0.000514114 0.00178348 0.944309 0.00550409 0.00116244 0.000540783 0.000337965 0.000247361 5.03221e-05 8.9175e-05 0.000195188 0.000677117 0.358516 0.00208968 0.000441331 0.000205314 0.000128312 9.39133e-05 
33.671 0.000129577 0.000229626 0.000502619 0.00174364 0.927058 0.0053812 0.00113645 0.000528687 0.000330399 0.000241819 4.98183e-05 8.82839e-05 0.000193241 0.000670373 0.356425 0.0020689 0.000436931 0.000203264 0.000127028 9.29722e-05 
33.6961 0.000128743 0.000228151 0.0004994 0.0017325 0.924965 0.00534691 0.00112918 0.000525297 0.000328275 0.00024026 4.94642e-05 8.76579e-05 0.000191874 0.000665642 0.35538 0.00205433 0.000433843 0.000201824 0.000126126 9.23103e-05 
33.7211 0.000129428 0.00022937 0.000502076 0.00174181 0.933791 0.00537574 0.00113524 0.000528107 0.000330025 0.000241537 4.88036e-05 8.64888e-05 0.000189318 0.000656785 0.352105 0.00202703 0.000428067 0.000199134 0.000124443 9.10765e-05 
33.7461 0.000127339 0.000225673 0.00049399 0.00171379 0.922567 0.00528934 0.00111697 0.000519599 0.000324702 0.000237636 4.9732e-05 8.81357e-05 0.000192926 0.000669313 0.360305 0.00206573 0.000436228 0.000202927 0.000126812 9.28082e-05 
33.7711 0.000129283 0.000229122 0.000501549 0.00174004 0.940561 0.00537045 0.00113407 0.000527545 0.000329662 0.000241262 5.12523e-05 9.08318e-05 0.000198831 0.00068981 0.37287 0.00212903 0.000449583 0.000209137 0.000130689 9.56445e-05 
33.7961 0.000128759 0.000228198 0.000499534 0.00173308 0.94065 0.00534905 0.00112952 0.000525421 0.000328329 0.000240282 4.73921e-05 8.3992e-05 0.000183862 0.000637887 0.346222 0.00196881 0.000415738 0.00019339 0.000120847 8.84397e-05 
33.8211 0.000127634 0.000226207 0.000495184 0.00171801 0.936299 0.00530265 0.00111969 0.000520842 0.000325462 0.000238179 4.69856e-05 8.32731e-05 0.000182291 0.000632448 0.344677 0.00195205 0.00041219 0.000191736 0.000119812 8.76803e-05 
33.8462 0.000126815 0.000224759 0.000492023 0.00170707 0.934141 0.00526896 0.00111255 0.000517512 0.000323376 0.000236647 4.96736e-05 8.80387e-05 0.000192726 0.000668663 0.365905 0.00206386 0.000435789 0.000202711 0.000126667 9.26955e-05 
33.8712 0.000127253 0.00022554 0.00049374 0.00171306 0.94124 0.00528752 0.00111644 0.000519313 0.000324496 0.000237463 4.72313e-05 8.37116e-05 0.000183257 0.000635819 0.349351 0.00196252 0.000414379 0.000192749 0.00012044 8.8137e-05 
33.8962 0.000126819 0.000224775 0.000492073 0.0017073 0.941894 0.00526984 0.00111268 0.000517556 0.000323393 0.000236651 4.86378e-05 8.62061e-05 0.000188721 0.000654787 0.361237 0.0020211 0.000426737 0.000198494 0.000124028 9.07608e-05 
33.9212 0.00012604 0.000223399 0.000489069 0.0016969 0.939955 0.00523783 0.00110589 0.000514392 0.00032141 0.000235195 4.68137e-05 8.29745e-05 0.000181649 0.000630261 0.349117 0.00194542 0.00041075 0.000191055 0.000119378 8.73559e-05 
33.9462 0.000128679 0.00022808 0.000499325 0.00173252 0.963565 0.00534784 0.00112909 0.000525175 0.000328141 0.000240117 4.85558e-05 8.60638e-05 0.000188415 0.000653748 0.363592 0.00201795 0.000426053 0.00019817 0.000123821 9.06058e-05 
33.9712 0.000126594 0.000224389 0.000491253 0.00170454 0.951827 0.00526155 0.00111085 0.00051668 0.000322828 0.000236224 4.85014e-05 8.59691e-05 0.000188211 0.000653049 0.364668 0.00201583 0.000425593 0.000197953 0.000123684 9.05035e-05 
33.9962 0.000125034 0.000221628 0.000485216 0.00168362 0.943928 0.00519706 0.00109721 0.000510327 0.000318853 0.000233311 4.98237e-05 8.83144e-05 0.000193349 0.000670887 0.376136 0.00207092 0.000437214 0.000203355 0.000127057 9.29699e-05 
34.0213 0.000121437 0.000215257 0.000471274 0.00163526 0.920498 0.00504788 0.00106569 0.000495659 0.000309683 0.000226597 4.89666e-05 8.67968e-05 0.000190029 0.000659379 0.371167 0.00203543 0.000429711 0.000199862 0.000124872 9.13697e-05 
34.0463 0.000122413 0.00021699 0.000475076 0.00164848 0.931651 0.00508877 0.00107429 0.000499654 0.000312174 0.000228415 4.69266e-05 8.31822e-05 0.000182118 0.00063194 0.357145 0.00195076 0.000411825 0.00019154 0.000119671 8.75622e-05 
34.0713 0.000121254 0.000214939 0.000470594 0.00163296 0.926559 0.00504092 0.00106416 0.000494936 0.000309221 0.000226251 4.6055e-05 8.16388e-05 0.000178742 0.000620234 0.351928 0.00191465 0.000404194 0.000187988 0.000117449 8.59351e-05 
34.0963 0.000121378 0.000215163 0.000471092 0.00163471 0.931244 0.00504641 0.0010653 0.000495456 0.000309541 0.00022648 4.95379e-05 8.78142e-05 0.000192266 0.000667172 0.380067 0.00205958 0.000434778 0.00020221 0.000126332 9.24329e-05 
34.1213 0.0001214 0.000215206 0.000471193 0.00163509 0.935153 0.00504765 0.00106553 0.000495558 0.000309599 0.000226518 4.8226e-05 8.54903e-05 0.000187181 0.000649536 0.371488 0.00200517 0.000423282 0.00019686 0.000122988 8.99842e-05 
34.1463 0.000122005 0.000216283 0.000473559 0.00164332 0.943581 0.00507315 0.00107089 0.000498042 0.000311146 0.000227646 4.74158e-05 8.40555e-05 0.000184042 0.000638655 0.36671 0.00197161 0.000416187 0.000193557 0.000120923 8.84715e-05 
34.1714 0.000120314 0.000213289 0.000467011 0.00162063 0.934219 0.00500315 0.00105609 0.000491152 0.000306835 0.000224488 4.51925e-05 8.01157e-05 0.000175419 0.00060874 0.350911 0.00187928 0.000396689 0.000184487 0.000115254 8.43223e-05 
34.1964 0.000118352 0.000209813 0.000459408 0.00159427 0.922638 0.00492185 0.0010389 0.000483152 0.000301833 0.000220824 4.59453e-05 8.14517e-05 0.000178347 0.000618911 0.358178 0.00191071 0.000403314 0.000187565 0.000117175 8.57261e-05 
34.2214 0.000119348 0.000211583 0.000463291 0.00160777 0.9341 0.0049636 0.00104769 0.000487231 0.000304376 0.00022268 4.49531e-05 7.96942e-05 0.000174501 0.000605575 0.351835 0.00186957 0.00039462 0.000183519 0.000114645 8.3874e-05 
34.2464 0.000118546 0.000210165 0.000460193 0.00159704 0.931496 0.00493055 0.00104069 0.000483969 0.000302333 0.000221181 4.60933e-05 8.17171e-05 0.000178934 0.000620966 0.362187 0.00191711 0.000404646 0.000188178 0.000117554 8.60005e-05 
34.2714 0.000118608 0.00021028 0.000460451 0.00159796 0.935667 0.00493347 0.00104128 0.000484237 0.000302495 0.000221296 4.53767e-05 8.0448e-05 0.000176158 0.000611342 0.357964 0.00188743 0.000398371 0.000185257 0.000115727 8.46625e-05 
34.2964 0.000120314 0.000213308 0.000467089 0.00162102 0.952861 0.00500475 0.0010563 0.000491214 0.000306848 0.000224476 4.52638e-05 8.02492e-05 0.000175725 0.00060985 0.358479 0.00188285 0.000397396 0.000184801 0.00011544 8.4451e-05 
34.3215 0.000116289 0.000206176 0.000451479 0.00156687 0.924601 0.00483763 0.00102101 0.000474794 0.000296586 0.000216965 4.54637e-05 8.06052e-05 0.000176508 0.000612575 0.361476 0.00189129 0.000399168 0.000185623 0.000115951 8.48233e-05 
34.3465 0.000118893 0.000210796 0.000461603 0.00160203 0.949002 0.00494625 0.00104391 0.000485436 0.000303229 0.00022182 4.47386e-05 7.9321e-05 0.000173698 0.000602834 0.357103 0.00186124 0.000392817 0.000182666 0.000114103 8.34695e-05 
34.3715 0.000116193 0.000206013 0.000451138 0.00156574 0.931075 0.00483426 0.00102025 0.000474427 0.000296347 0.000216782 4.5795e-05 8.11956e-05 0.000177806 0.0006171 0.366962 0.00190531 0.000402109 0.000186985 0.000116798 8.54397e-05 
34.3965 0.000116864 0.000207207 0.000453759 0.00157486 0.940097 0.00486249 0.00102619 0.00047718 0.000298061 0.000218031 4.61273e-05 8.17861e-05 0.000179102 0.000621607 0.371063 0.00191926 0.000405043 0.000188346 0.000117647 8.60587e-05 
34.4215 0.000118633 0.000210346 0.000460641 0.00159877 0.958025 0.00493638 0.00104176 0.000484413 0.000302574 0.000221329 4.45743e-05 7.90341e-05 0.000173078 0.000600709 0.359962 0.00185476 0.000391422 0.00018201 0.000113687 8.31606e-05 
34.4465 0.000115349 0.000204527 0.000447905 0.00155459 0.93511 0.00480004 0.00101296 0.000471016 0.000294201 0.0002152 4.50321e-05 7.98471e-05 0.000174861 0.000606908 0.365065 0.00187393 0.000395458 0.000183884 0.000114856 8.40137e-05 
34.4715 0.000115994 0.000205674 0.000450423 0.00156335 0.943962 0.00482717 0.00101866 0.00047366 0.000295847 0.0002164 4.50492e-05 7.98789e-05 0.000174934 0.000607168 0.366612 0.00187476 0.000395624 0.000183958 0.0001149 8.40448e-05 
34.4966 0.00011735 0.000208083 0.000455706 0.00158171 0.958674 0.00488392 0.00103062 0.000479212 0.00029931 0.000218929 4.52246e-05 8.01914e-05 0.000175621 0.000609562 0.369455 0.00188217 0.000397181 0.000184679 0.000115349 8.43712e-05 
34.5216 0.000114294 0.000202668 0.000443854 0.0015406 0.937289 0.00475704 0.00100382 0.000466745 0.000291518 0.000213226 4.55449e-05 8.07607e-05 0.00017687 0.000613909 0.373498 0.00189562 0.00040001 0.000185992 0.000116166 8.49679e-05 
34.5466 0.000115223 0.000204318 0.000447475 0.00155319 0.948515 0.00479598 0.00101201 0.000470548 0.000293889 0.000214955 4.57551e-05 8.11349e-05 0.000177693 0.000616772 0.376656 0.00190449 0.000401872 0.000186855 0.000116704 8.53592e-05 
34.5716 0.000115092 0.00020409 0.000446983 0.0015515 0.951051 0.00479085 0.00101091 0.000470028 0.000293559 0.00021471 4.53694e-05 8.04525e-05 0.000176201 0.000611603 0.374905 0.00188856 0.000398501 0.000185285 0.000115721 8.46388e-05 
34.5966 0.000115454 0.000204735 0.000448403 0.00155645 0.957664 0.0048062 0.00101413 0.000471516 0.000294483 0.000215382 4.41289e-05 7.82541e-05 0.000171389 0.000594909 0.366039 0.00183703 0.00038762 0.000180223 0.000112558 8.23237e-05 
34.6216 0.000112131 0.000198847 0.000435513 0.00151173 0.933627 0.00466818 0.000984981 0.000457959 0.000286011 0.000209182 4.42857e-05 7.85337e-05 0.000172004 0.000597053 0.368732 0.00184368 0.000389014 0.000180869 0.000112959 8.26156e-05 
34.6467 0.000112314 0.000199174 0.000436236 0.00151427 0.938678 0.00467606 0.000986624 0.000458715 0.000286479 0.00020952 4.36921e-05 7.74823e-05 0.000169704 0.000589078 0.365163 0.00181907 0.000383815 0.000178449 0.000111446 8.15073e-05 
34.6717 0.000112057 0.000198723 0.000435255 0.00151088 0.94006 0.00466567 0.00098441 0.00045768 0.000285827 0.00020904 4.40403e-05 7.81013e-05 0.000171062 0.000593802 0.369459 0.00183369 0.00038689 0.000179876 0.000112335 8.21561e-05 
34.6967 0.000111135 0.000197092 0.000431689 0.00149853 0.935827 0.00462758 0.000976353 0.000453927 0.000283479 0.000207318 4.43585e-05 7.8667e-05 0.000172304 0.000598121 0.373525 0.00184705 0.000389701 0.00018118 0.000113147 8.27489e-05 
