T 18F 19F 20F 21F 21.5F 22F 22.2F 22.24F 22.3F 22.4F 22.5F 23F 24F 25F 26F 27F 18000F 19000F 20000F 21000F 21500F 22000F 22200F 22240F 22300F 22400F 22500F 23000F 24000F 25000F 26000F 27000F 
13.2833 0.00078115 0.00135604 0.00283872 0.00837082 0.0176118 0.0372629 0.0428459 0.0431244 0.0429245 0.041066 0.0377766 0.0192591 0.00612761 0.00307316 0.00197558 0.00146864 0.00525073 0.00908827 0.018978 0.0558641 0.117474 0.248484 0.285705 0.287562 0.28623 0.27384 0.251911 0.128464 0.0409273 0.0205708 0.0132604 0.0098878 
13.3083 0.000778699 0.00135193 0.00283082 0.00835494 0.0176036 0.0373543 0.042983 0.0432632 0.0430599 0.0411816 0.0378624 0.0192476 0.00611216 0.0030641 0.00196945 0.00146398 0.00523388 0.00906026 0.0189246 0.0557575 0.117418 0.249092 0.286618 0.288486 0.287131 0.27461 0.252483 0.128387 0.0408234 0.0205094 0.0132185 0.00985562 
13.3333 0.000776255 0.00134782 0.00282293 0.00833903 0.0175952 0.0374457 0.0431206 0.0434025 0.0431957 0.0412975 0.0379483 0.019236 0.00609673 0.00305506 0.00196335 0.00145934 0.00521708 0.00903233 0.0188714 0.0556507 0.117361 0.249701 0.287535 0.289414 0.288036 0.275382 0.253054 0.128309 0.0407196 0.0204482 0.0131767 0.00982355 
13.3583 0.000773818 0.00134373 0.00281505 0.00832309 0.0175866 0.0375371 0.0432586 0.0435422 0.0433319 0.0414137 0.0380341 0.0192242 0.00608131 0.00304604 0.00195726 0.00145472 0.00520034 0.00900447 0.0188183 0.0555438 0.117303 0.25031 0.288454 0.290345 0.288943 0.276155 0.253626 0.128229 0.0406159 0.0203871 0.0131351 0.00979159 
13.3834 0.000771389 0.00133964 0.00280719 0.00830713 0.0175778 0.0376287 0.0433971 0.0436824 0.0434685 0.04153 0.03812 0.0192121 0.00606591 0.00303704 0.00195119 0.0014501 0.00518365 0.0089767 0.0187653 0.0554367 0.117244 0.250919 0.289376 0.291279 0.289853 0.27693 0.254197 0.128148 0.0405124 0.0203261 0.0130936 0.00975973 
13.4084 0.000768967 0.00133557 0.00279934 0.00829114 0.0175689 0.0377202 0.043536 0.0438231 0.0436056 0.0416466 0.0382059 0.0191999 0.00605052 0.00302806 0.00194513 0.0014455 0.00516701 0.00894901 0.0187123 0.0553295 0.117184 0.251529 0.290302 0.292216 0.290766 0.277707 0.254769 0.128066 0.0404089 0.0202653 0.0130522 0.00972798 
13.4334 0.000766551 0.00133151 0.00279151 0.00827512 0.0175597 0.0378119 0.0436753 0.0439642 0.043743 0.0417634 0.0382917 0.0191875 0.00603514 0.00301911 0.0019391 0.00144092 0.00515043 0.00892139 0.0186595 0.0552221 0.117122 0.252139 0.29123 0.293156 0.291682 0.278485 0.255341 0.127982 0.0403056 0.0202047 0.013011 0.00969634 
13.4584 0.000764143 0.00132746 0.00278369 0.00825909 0.0175504 0.0379036 0.0438151 0.0441058 0.0438809 0.0418805 0.0383776 0.019175 0.00601978 0.00301017 0.00193308 0.00143635 0.0051339 0.00889385 0.0186068 0.0551145 0.11706 0.25275 0.292161 0.294099 0.2926 0.279265 0.255912 0.127898 0.0402023 0.0201442 0.0129698 0.0096648 
13.4834 0.000761742 0.00132342 0.00277588 0.00824303 0.017541 0.0379954 0.0439554 0.0442479 0.0440193 0.0419978 0.0384634 0.0191622 0.00600444 0.00300126 0.00192707 0.00143179 0.00511743 0.00886639 0.0185542 0.0550068 0.116996 0.253361 0.293096 0.295046 0.293522 0.280046 0.256484 0.127812 0.0400992 0.0200839 0.0129288 0.00963337 
13.5084 0.000759349 0.00131939 0.00276809 0.00822694 0.0175314 0.0380872 0.0440961 0.0443904 0.044158 0.0421153 0.0385492 0.0191493 0.00598911 0.00299237 0.00192109 0.00142725 0.00510101 0.008839 0.0185017 0.0548989 0.116931 0.253973 0.294033 0.295995 0.294446 0.280829 0.257055 0.127725 0.0399962 0.0200237 0.012888 0.00960204 
13.5335 0.000756962 0.00131537 0.00276032 0.00821083 0.0175216 0.0381791 0.0442373 0.0445334 0.0442972 0.0422331 0.0386351 0.0191362 0.0059738 0.0029835 0.00191512 0.00142272 0.00508464 0.00881169 0.0184493 0.0547909 0.116865 0.254584 0.294973 0.296948 0.295373 0.281613 0.257627 0.127637 0.0398933 0.0199637 0.0128472 0.00957082 
13.5585 0.000754582 0.00131136 0.00275256 0.0081947 0.0175116 0.038271 0.0443789 0.0446769 0.0444368 0.042351 0.0387209 0.0191229 0.0059585 0.00297465 0.00190917 0.00141821 0.00506832 0.00878446 0.018397 0.0546828 0.116798 0.255197 0.295917 0.297903 0.296303 0.282399 0.258198 0.127548 0.0397905 0.0199038 0.0128066 0.0095397 
13.5835 0.000752209 0.00130736 0.00274481 0.00817855 0.0175014 0.038363 0.044521 0.0448208 0.0445768 0.0424692 0.0388067 0.0191094 0.00594322 0.00296582 0.00190323 0.00141371 0.00505205 0.00875731 0.0183448 0.0545745 0.11673 0.255809 0.296863 0.298862 0.297236 0.283186 0.258769 0.127457 0.0396878 0.0198441 0.0127661 0.00950869 
13.6085 0.000749843 0.00130337 0.00273708 0.00816237 0.0174911 0.0384551 0.0446635 0.0449652 0.0447173 0.0425877 0.0388924 0.0190958 0.00592795 0.00295701 0.00189731 0.00140922 0.00503584 0.00873023 0.0182927 0.054466 0.11666 0.256422 0.297813 0.299824 0.298172 0.283975 0.259341 0.127365 0.0395852 0.0197846 0.0127257 0.00947777 
13.6335 0.000747485 0.00129939 0.00272937 0.00814618 0.0174806 0.0385472 0.0448065 0.0451101 0.0448582 0.0427063 0.0389782 0.0190819 0.0059127 0.00294823 0.00189141 0.00140474 0.00501968 0.00870323 0.0182408 0.0543575 0.11659 0.257035 0.298765 0.30079 0.29911 0.284765 0.259912 0.127272 0.0394828 0.0197251 0.0126855 0.00944697 
13.6585 0.000745133 0.00129543 0.00272166 0.00812996 0.01747 0.0386393 0.0449499 0.0452554 0.0449995 0.0428252 0.0390639 0.0190679 0.00589747 0.00293946 0.00188553 0.00140028 0.00500357 0.00867631 0.0181889 0.0542488 0.116518 0.257649 0.299721 0.301758 0.300052 0.285557 0.260483 0.127178 0.0393805 0.0196659 0.0126453 0.00941626 
13.6836 0.000742788 0.00129147 0.00271398 0.00811372 0.0174592 0.0387315 0.0450939 0.0454013 0.0451412 0.0429443 0.0391497 0.0190537 0.00588225 0.00293072 0.00187966 0.00139584 0.00498751 0.00864946 0.0181371 0.0541399 0.116445 0.258263 0.30068 0.30273 0.300996 0.286351 0.261053 0.127083 0.0392783 0.0196068 0.0126053 0.00938566 
13.7086 0.00074045 0.00128753 0.00270631 0.00809747 0.0174482 0.0388237 0.0452382 0.0455476 0.0452834 0.0430637 0.0392353 0.0190394 0.00586705 0.002922 0.00187381 0.0013914 0.0049715 0.00862269 0.0180855 0.054031 0.116371 0.258877 0.301642 0.303704 0.301944 0.287146 0.261624 0.126987 0.0391762 0.0195478 0.0125654 0.00935515 
13.7336 0.000738119 0.00128359 0.00269865 0.00808119 0.017437 0.038916 0.0453831 0.0456944 0.0454261 0.0431832 0.039321 0.0190248 0.00585187 0.0029133 0.00186797 0.00138698 0.00495554 0.008596 0.0180339 0.0539219 0.116296 0.259492 0.302607 0.304682 0.302894 0.287942 0.262194 0.126889 0.0390742 0.019489 0.0125257 0.00932475 
13.7586 0.000735795 0.00127967 0.00269101 0.00806489 0.0174257 0.0390083 0.0455284 0.0458417 0.0455691 0.043303 0.0394066 0.0190101 0.0058367 0.00290462 0.00186216 0.00138258 0.00493964 0.00856938 0.0179825 0.0538127 0.11622 0.260106 0.303575 0.305664 0.303847 0.28874 0.262765 0.12679 0.0389724 0.0194303 0.012486 0.00929445 
13.7836 0.000733478 0.00127575 0.00268338 0.00804858 0.0174142 0.0391006 0.0456742 0.0459894 0.0457126 0.043423 0.0394923 0.0189952 0.00582155 0.00289596 0.00185636 0.00137819 0.00492379 0.00854283 0.0179311 0.0537034 0.116143 0.260722 0.304546 0.306648 0.304803 0.289539 0.263335 0.12669 0.0388707 0.0193718 0.0124465 0.00926425 
13.8086 0.000731168 0.00127185 0.00267577 0.00803225 0.0174026 0.039193 0.0458204 0.0461377 0.0458566 0.0435432 0.0395778 0.0189802 0.00580642 0.00288732 0.00185057 0.00137381 0.00490798 0.00851636 0.0178799 0.053594 0.116065 0.261337 0.30552 0.307636 0.305762 0.29034 0.263905 0.126589 0.0387691 0.0193135 0.0124071 0.00923416 
13.8336 0.000728864 0.00126796 0.00266817 0.0080159 0.0173908 0.0392854 0.0459671 0.0462864 0.046001 0.0436637 0.0396634 0.0189649 0.00579131 0.0028787 0.0018448 0.00136944 0.00489223 0.00848997 0.0178287 0.0534844 0.115986 0.261952 0.306498 0.308627 0.306724 0.291143 0.264474 0.126487 0.0386676 0.0192553 0.0123678 0.00920416 
13.8587 0.000726568 0.00126408 0.00266059 0.00799953 0.0173788 0.0393779 0.0461143 0.0464356 0.0461458 0.0437844 0.0397489 0.0189495 0.00577622 0.00287011 0.00183905 0.00136509 0.00487653 0.00846365 0.0177777 0.0533748 0.115905 0.262568 0.307479 0.309621 0.307689 0.291946 0.265044 0.126383 0.0385663 0.0191972 0.0123287 0.00917426 
13.8837 0.000724278 0.0012602 0.00265303 0.00798315 0.0173666 0.0394704 0.046262 0.0465853 0.0462911 0.0439053 0.0398343 0.0189339 0.00576114 0.00286154 0.00183332 0.00136075 0.00486087 0.00843741 0.0177268 0.053265 0.115824 0.263184 0.308463 0.310618 0.308657 0.292752 0.265613 0.126279 0.0384651 0.0191393 0.0122896 0.00914446 
13.9087 0.000721995 0.00125634 0.00264548 0.00796675 0.0173543 0.0395629 0.0464101 0.0467356 0.0464368 0.0440264 0.0399198 0.0189182 0.00574608 0.00285298 0.0018276 0.00135642 0.00484527 0.00841124 0.017676 0.0531552 0.115741 0.2638 0.30945 0.311619 0.309628 0.293559 0.266182 0.126173 0.038364 0.0190816 0.0122507 0.00911476 
13.9337 0.000719719 0.00125249 0.00263794 0.00795033 0.0173418 0.0396554 0.0465588 0.0468862 0.0465829 0.0441477 0.0400051 0.0189022 0.00573104 0.00284445 0.0018219 0.00135211 0.00482972 0.00838515 0.0176253 0.0530452 0.115657 0.264417 0.31044 0.312623 0.310601 0.294367 0.26675 0.126067 0.0382631 0.0190239 0.0122119 0.00908515 
13.9587 0.00071745 0.00124865 0.00263042 0.0079339 0.0173292 0.039748 0.0467079 0.0470374 0.0467295 0.0442692 0.0400905 0.0188862 0.00571602 0.00283594 0.00181621 0.00134781 0.00481422 0.00835913 0.0175747 0.0529352 0.115573 0.265033 0.311433 0.313631 0.311578 0.295177 0.267319 0.125959 0.0381623 0.0189665 0.0121732 0.00905565 
13.9837 0.000715187 0.00124482 0.00262292 0.00791745 0.0173164 0.0398406 0.0468574 0.0471891 0.0468766 0.044391 0.0401757 0.0188699 0.00570102 0.00282745 0.00181054 0.00134352 0.00479876 0.00833319 0.0175242 0.052825 0.115487 0.26565 0.31243 0.314641 0.312558 0.295988 0.267887 0.12585 0.0380616 0.0189092 0.0121347 0.00902624 
14.0088 0.000712931 0.001241 0.00261543 0.00790099 0.0173035 0.0399332 0.0470075 0.0473413 0.0470241 0.044513 0.040261 0.0188535 0.00568603 0.00281898 0.00180489 0.00133925 0.00478336 0.00830732 0.0174738 0.0527148 0.1154 0.266267 0.31343 0.315655 0.313541 0.2968 0.268454 0.12574 0.0379611 0.018852 0.0120962 0.00899693 
14.0338 0.000710682 0.00123719 0.00260795 0.00788452 0.0172903 0.0400258 0.047158 0.047494 0.047172 0.0446352 0.0403462 0.0188369 0.00567107 0.00281054 0.00179925 0.00133499 0.004768 0.00828152 0.0174235 0.0526045 0.115312 0.266884 0.314433 0.316673 0.314526 0.297615 0.269022 0.125628 0.0378607 0.018795 0.0120579 0.00896772 
14.0588 0.00070844 0.0012334 0.00260049 0.00786803 0.0172771 0.0401185 0.047309 0.0476472 0.0473204 0.0447576 0.0404313 0.0188201 0.00565612 0.00280211 0.00179363 0.00133074 0.0047527 0.0082558 0.0173734 0.052494 0.115223 0.267501 0.315439 0.317693 0.315515 0.29843 0.269588 0.125516 0.0377604 0.0187381 0.0120197 0.0089386 
14.0838 0.000706204 0.00122961 0.00259305 0.00785153 0.0172636 0.0402112 0.0474605 0.0478009 0.0474692 0.0448802 0.0405164 0.0188032 0.0056412 0.0027937 0.00178803 0.00132651 0.00473744 0.00823015 0.0173233 0.0523836 0.115133 0.268118 0.316448 0.318717 0.316507 0.299247 0.270155 0.125403 0.0376603 0.0186814 0.0119816 0.00890958 
14.1088 0.000703975 0.00122583 0.00258562 0.00783501 0.01725 0.0403039 0.0476125 0.0479551 0.0476185 0.045003 0.0406014 0.0187861 0.00562629 0.00278532 0.00178244 0.00132229 0.00472223 0.00820458 0.0172733 0.052273 0.115042 0.268736 0.317461 0.319745 0.317502 0.300065 0.270721 0.125288 0.0375603 0.0186249 0.0119436 0.00888066 
14.1338 0.000701753 0.00122206 0.00257821 0.00781849 0.0172363 0.0403966 0.047765 0.0481098 0.0477683 0.0451261 0.0406863 0.0187688 0.0056114 0.00277696 0.00177687 0.00131808 0.00470707 0.00817907 0.0172235 0.0521623 0.114949 0.269353 0.318477 0.320776 0.318499 0.300885 0.271287 0.125172 0.0374604 0.0185684 0.0119057 0.00885183 
14.1588 0.000699537 0.0012183 0.00257081 0.00780195 0.0172224 0.0404893 0.047918 0.048265 0.0479185 0.0452493 0.0407712 0.0187514 0.00559654 0.00276862 0.00177132 0.00131389 0.00469196 0.00815365 0.0171738 0.0520516 0.114856 0.269971 0.319496 0.32181 0.3195 0.301706 0.271853 0.125056 0.0373607 0.0185122 0.011868 0.0088231 
14.1839 0.000697328 0.00121456 0.00256343 0.00778539 0.0172083 0.040582 0.0480715 0.0484207 0.0480692 0.0453728 0.0408561 0.0187338 0.00558169 0.00276029 0.00176578 0.0013097 0.0046769 0.00812829 0.0171241 0.0519408 0.114762 0.270589 0.320519 0.322847 0.320504 0.302529 0.272418 0.124938 0.0372611 0.0184561 0.0118304 0.00879446 
14.2089 0.000695126 0.00121082 0.00255606 0.00776883 0.0171941 0.0406747 0.0482254 0.0485769 0.0482203 0.0454965 0.0409408 0.0187161 0.00556686 0.00275199 0.00176025 0.00130553 0.00466188 0.00810301 0.0170746 0.0518299 0.114667 0.271206 0.321545 0.323888 0.321511 0.303353 0.272982 0.124819 0.0371617 0.0184001 0.0117928 0.00876592 
14.2339 0.00069293 0.00120709 0.00254871 0.00775226 0.0171797 0.0407675 0.0483799 0.0487337 0.0483719 0.0456204 0.0410255 0.0186982 0.00555206 0.00274372 0.00175475 0.00130138 0.00464692 0.0080778 0.0170252 0.051719 0.11457 0.271824 0.322574 0.324933 0.322521 0.304178 0.273546 0.124699 0.0370624 0.0183443 0.0117554 0.00873747 
14.2589 0.000690741 0.00120338 0.00254137 0.00773567 0.0171652 0.0408602 0.0485348 0.0488909 0.0485239 0.0457445 0.0411101 0.0186801 0.00553727 0.00273546 0.00174926 0.00129723 0.004632 0.00805266 0.0169759 0.051608 0.114473 0.272442 0.323607 0.325981 0.323534 0.305005 0.27411 0.124578 0.0369632 0.0182886 0.0117182 0.00870911 
14.2839 0.000688558 0.00119967 0.00253405 0.00771908 0.0171505 0.040953 0.0486902 0.0490487 0.0486764 0.0458688 0.0411947 0.0186619 0.00552251 0.00272722 0.00174378 0.0012931 0.00461712 0.0080276 0.0169267 0.0514969 0.114375 0.27306 0.324642 0.327032 0.32455 0.305833 0.274673 0.124456 0.0368642 0.018233 0.011681 0.00868085 
14.3089 0.000686382 0.00119597 0.00252675 0.00770248 0.0171356 0.0410457 0.0488462 0.049207 0.0488293 0.0459933 0.0412791 0.0186435 0.00550776 0.002719 0.00173832 0.00128898 0.0046023 0.00800261 0.0168776 0.0513858 0.114275 0.273678 0.325681 0.328087 0.32557 0.306663 0.275235 0.124333 0.0367654 0.0181777 0.0116439 0.00865268 
14.334 0.000684212 0.00119229 0.00251946 0.00768587 0.0171206 0.0411385 0.0490026 0.0493658 0.0489828 0.046118 0.0413635 0.0186249 0.00549304 0.00271081 0.00173288 0.00128488 0.00458752 0.00797768 0.0168286 0.0512746 0.114175 0.274295 0.326724 0.329145 0.326592 0.307494 0.275798 0.124209 0.0366667 0.0181224 0.011607 0.00862461 
14.359 0.000682049 0.00118861 0.00251218 0.00766924 0.0171055 0.0412312 0.0491596 0.0495251 0.0491366 0.0462429 0.0414478 0.0186062 0.00547834 0.00270263 0.00172745 0.00128079 0.00457279 0.00795284 0.0167797 0.0511634 0.114073 0.274913 0.32777 0.330207 0.327617 0.308326 0.276359 0.124084 0.0365681 0.0180673 0.0115702 0.00859662 
14.384 0.000679892 0.00118495 0.00250492 0.00765261 0.0170902 0.0413239 0.049317 0.049685 0.049291 0.046368 0.0415321 0.0185874 0.00546366 0.00269448 0.00172204 0.00127671 0.00455811 0.00792806 0.016731 0.0510521 0.113971 0.275531 0.328819 0.331272 0.328646 0.309159 0.27692 0.123957 0.0364697 0.0180124 0.0115334 0.00856873 
14.409 0.000677742 0.00118129 0.00249768 0.00763598 0.0170747 0.0414166 0.049475 0.0498453 0.0494458 0.0464933 0.0416162 0.0185683 0.005449 0.00268635 0.00171664 0.00127264 0.00454347 0.00790335 0.0166823 0.0509408 0.113868 0.276149 0.329871 0.332341 0.329677 0.309994 0.277481 0.12383 0.0363714 0.0179576 0.0114968 0.00854093 
14.434 0.000675599 0.00117765 0.00249045 0.00761933 0.0170592 0.0415094 0.0496334 0.0500062 0.0496011 0.0466188 0.0417002 0.0185492 0.00543436 0.00267824 0.00171126 0.00126858 0.00452888 0.00787872 0.0166338 0.0508294 0.113763 0.276766 0.330927 0.333413 0.330712 0.310831 0.27804 0.123702 0.0362733 0.0179029 0.0114604 0.00851323 
14.459 0.000673461 0.00117401 0.00248324 0.00760268 0.0170434 0.0416021 0.0497924 0.0501677 0.0497568 0.0467445 0.0417842 0.0185299 0.00541974 0.00267014 0.0017059 0.00126454 0.00451434 0.00785416 0.0165853 0.050718 0.113658 0.277384 0.331987 0.334489 0.33175 0.311668 0.2786 0.123573 0.0361753 0.0178484 0.011424 0.00848561 
14.4841 0.000671331 0.00117039 0.00247605 0.00758602 0.0170275 0.0416947 0.0499518 0.0503296 0.049913 0.0468704 0.0418681 0.0185104 0.00540514 0.00266207 0.00170055 0.00126051 0.00449985 0.00782967 0.016537 0.0506065 0.113551 0.278001 0.333049 0.335568 0.332791 0.312507 0.279158 0.123442 0.0360775 0.017794 0.0113877 0.00845808 
14.5091 0.000669206 0.00116677 0.00246887 0.00756935 0.0170115 0.0417874 0.0501118 0.0504921 0.0500697 0.0469966 0.0419518 0.0184908 0.00539057 0.00265402 0.00169522 0.00125649 0.00448539 0.00780525 0.0164888 0.050495 0.113444 0.278619 0.334115 0.336651 0.333835 0.313348 0.279716 0.123311 0.0359798 0.0177398 0.0113516 0.00843065 
14.5341 0.000667088 0.00116317 0.0024617 0.00755268 0.0169953 0.0418801 0.0502723 0.0506551 0.0502269 0.0471229 0.0420355 0.018471 0.00537602 0.002646 0.0016899 0.00125248 0.00447099 0.0077809 0.0164407 0.0503835 0.113336 0.279236 0.335185 0.337737 0.334882 0.314189 0.280274 0.123179 0.0358823 0.0176858 0.0113155 0.00840331 
14.5591 0.000664977 0.00115957 0.00245455 0.007536 0.0169789 0.0419727 0.0504333 0.0508187 0.0503845 0.0472494 0.0421191 0.018451 0.00536149 0.00263799 0.0016846 0.00124849 0.00445663 0.00775662 0.0163926 0.050272 0.113226 0.279853 0.336258 0.338827 0.335933 0.315032 0.280831 0.123045 0.035785 0.0176318 0.0112796 0.00837605 
14.5841 0.000662871 0.00115599 0.00244742 0.00751932 0.0169625 0.0420653 0.0505948 0.0509828 0.0505426 0.047376 0.0422026 0.018431 0.00534698 0.00263 0.00167931 0.00124451 0.00444232 0.00773241 0.0163448 0.0501604 0.113116 0.28047 0.337334 0.339921 0.336986 0.315876 0.281387 0.122911 0.0356878 0.017578 0.0112438 0.00834889 
14.6091 0.000660773 0.00115241 0.0024403 0.00750263 0.0169458 0.0421579 0.0507569 0.0511474 0.0507012 0.0475029 0.0422859 0.0184107 0.0053325 0.00262203 0.00167404 0.00124054 0.00442805 0.00770827 0.016297 0.0500487 0.113005 0.281087 0.338414 0.341018 0.338043 0.316722 0.281942 0.122776 0.0355907 0.0175244 0.011208 0.00832181 
14.6341 0.00065868 0.00114885 0.0024332 0.00748594 0.0169291 0.0422504 0.0509194 0.0513126 0.0508602 0.04763 0.0423692 0.0183904 0.00531804 0.00261409 0.00166878 0.00123659 0.00441383 0.0076842 0.0162493 0.0499371 0.112893 0.281703 0.339497 0.342118 0.339103 0.317568 0.282497 0.122639 0.0354938 0.0174709 0.0111724 0.00829482 
14.6592 0.000656594 0.00114529 0.00242612 0.00746925 0.0169121 0.042343 0.0510825 0.0514783 0.0510198 0.0477573 0.0424523 0.0183698 0.0053036 0.00260616 0.00166354 0.00123264 0.00439966 0.00766021 0.0162017 0.0498254 0.11278 0.28232 0.340584 0.343223 0.340166 0.318416 0.283051 0.122502 0.0353971 0.0174175 0.0111369 0.00826793 
14.6842 0.000654514 0.00114175 0.00241905 0.00745254 0.0168951 0.0424355 0.0512461 0.0516445 0.0511798 0.0478847 0.0425354 0.0183492 0.00528918 0.00259826 0.00165832 0.00122871 0.00438552 0.00763628 0.0161543 0.0497137 0.112665 0.282936 0.341674 0.344331 0.341232 0.319266 0.283604 0.122364 0.0353005 0.0173643 0.0111016 0.00824112 
14.7092 0.00065244 0.00113821 0.00241199 0.00743584 0.0168779 0.0425279 0.0514102 0.0518113 0.0513403 0.0480124 0.0426183 0.0183284 0.00527479 0.00259037 0.00165311 0.00122479 0.00437144 0.00761242 0.0161069 0.049602 0.11255 0.283552 0.342768 0.345442 0.342302 0.320116 0.284156 0.122225 0.0352041 0.0173113 0.0110663 0.0082144 
14.7342 0.000650373 0.00113469 0.00240495 0.00741913 0.0168606 0.0426203 0.0515749 0.0519787 0.0515012 0.0481402 0.0427011 0.0183074 0.00526041 0.00258251 0.00164791 0.00122088 0.0043574 0.00758863 0.0160597 0.0494903 0.112434 0.284168 0.343865 0.346557 0.343375 0.320968 0.284708 0.122085 0.0351078 0.0172584 0.0110311 0.00818776 
14.7592 0.000648312 0.00113117 0.00239793 0.00740243 0.0168431 0.0427127 0.0517401 0.0521466 0.0516627 0.0482682 0.0427838 0.0182863 0.00524607 0.00257467 0.00164274 0.00121699 0.0043434 0.00756491 0.0160125 0.0493785 0.112318 0.284783 0.344966 0.347676 0.344451 0.321821 0.285259 0.121944 0.0350117 0.0172056 0.0109961 0.00816122 
14.7842 0.000646257 0.00112767 0.00239092 0.00738571 0.0168255 0.0428051 0.0519058 0.052315 0.0518246 0.0483964 0.0428664 0.0182651 0.00523174 0.00256684 0.00163757 0.0012131 0.00432945 0.00754126 0.0159655 0.0492668 0.1122 0.285399 0.34607 0.348799 0.34553 0.322675 0.285809 0.121802 0.0349157 0.0171529 0.0109611 0.00813476 
14.8093 0.000644208 0.00112417 0.00238393 0.007369 0.0168077 0.0428974 0.052072 0.052484 0.051987 0.0485248 0.0429488 0.0182437 0.00521744 0.00255904 0.00163242 0.00120923 0.00431554 0.00751768 0.0159186 0.049155 0.112081 0.286014 0.347178 0.349925 0.346612 0.323531 0.286358 0.121659 0.0348199 0.0171004 0.0109263 0.00810839 
14.8343 0.000642166 0.00112069 0.00237696 0.00735229 0.0167898 0.0429896 0.0522387 0.0526536 0.0521499 0.0486533 0.0430311 0.0182222 0.00520316 0.00255126 0.00162729 0.00120537 0.00430168 0.00749417 0.0158718 0.0490432 0.111961 0.286628 0.34829 0.351055 0.347698 0.324388 0.286906 0.121515 0.0347243 0.0170481 0.0108915 0.0080821 
14.8593 0.00064013 0.00111721 0.00237 0.00733557 0.0167718 0.0430818 0.052406 0.0528237 0.0523133 0.0487821 0.0431133 0.0182005 0.00518891 0.0025435 0.00162217 0.00120152 0.00428786 0.00747072 0.0158251 0.0489315 0.111841 0.287243 0.349404 0.352189 0.348787 0.325245 0.287454 0.12137 0.0346289 0.0169959 0.0108569 0.0080559 
14.8843 0.000638099 0.00111374 0.00236305 0.00731885 0.0167536 0.043174 0.0525739 0.0529943 0.0524772 0.048911 0.0431953 0.0181787 0.00517468 0.00253576 0.00161707 0.00119769 0.00427409 0.00744735 0.0157785 0.0488197 0.111719 0.287857 0.350523 0.353326 0.349879 0.326105 0.288 0.121224 0.0345336 0.0169438 0.0108224 0.00802979 
